Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
Group,Instance,Instance,,,Branch Length,Branch Conduction Velocity,Conduction Velocity Fit,Latency From Initiation Site,Distance From Initiation Site,Total Number of Spikes,Neuron Firing Rate,ISI Violation Rate,Fisher Projection Distance,Silhouette Score,Mean Number Spikes per Config,Footprint Completeness,Date,Wellplate ID,Well Number,Assay Run ID,Assay Tag,DIV,Well Group Name,Well Group Color,,,,Control
1,482,61,22,5,340.1,0.557,0.998,0.5,182.7,696,0.55,0,6.6,0.53,33,0.86,5/9/2024,M05357,1,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,483,61,22,6,102,0.404,0.996,0.7,228.2,696,0.55,0,6.6,0.53,33,0.86,5/9/2024,M05357,1,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,484,61,22,7,284.2,0.424,0.991,0.1,35,696,0.55,0,6.6,0.53,33,0.86,5/9/2024,M05357,1,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,485,61,32,1,288.5,0.371,0.991,0.4,195.7,337,0.27,0,6.4,0.46,16,0.86,5/9/2024,M05357,1,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,486,61,32,2,109.2,0.451,0.984,0.05,17.5,337,0.27,0,6.4,0.46,16,0.86,5/9/2024,M05357,1,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,487,62,3,1,154.5,0.366,0.995,0.8,360.8,459,0.38,0,23.82,0.67,22,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,488,62,3,2,253.5,0.44,0.998,0.25,172.4,459,0.38,0,23.82,0.67,22,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,489,62,3,3,119.5,0.5,0.996,0,70,459,0.38,0,23.82,0.67,22,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,490,62,8,1,259.5,0.317,0.986,2.1,822.7,348,0.29,0,6.12,0.6,17,0.6,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,491,62,8,2,224.5,0.329,0.993,0.2,809,348,0.29,0,6.12,0.6,17,0.6,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,492,62,8,3,235.9,0.446,0.998,0.2,809,348,0.29,0,6.12,0.6,17,0.6,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,493,62,8,4,190.5,0.338,0.977,0,728.3,348,0.29,0,6.12,0.6,17,0.6,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,494,62,8,5,214,0.43,0.999,0,17.5,348,0.29,0,6.12,0.6,17,0.6,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,495,62,8,6,102,0.274,0.969,0.05,482.8,348,0.29,0,6.12,0.6,17,0.6,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,496,62,14,1,119.5,0.319,0.992,0,17.5,442,0.37,0,12.81,0.69,22,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,497,62,15,1,211.1,0.322,0.997,0.05,55.3,353,0.29,0,11.56,0.73,17,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,498,62,19,1,179.2,0.44,0.986,0.75,289.7,1150,0.96,0,10.81,0.51,57,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,499,62,19,2,116.4,0.354,0.979,0.1,1450.3,1150,0.96,0,10.81,0.51,57,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,500,62,19,3,119.5,0.349,0.994,0,1738.2,1150,0.96,0,10.81,0.51,57,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,501,62,20,1,116.5,0.3,0.967,0.15,35,337,0.28,0,18.63,0.65,16,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,502,62,23,1,102,0.416,0.999,1.6,787.7,319,0.27,0,10.68,0.66,15,0.8,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,503,62,23,2,375.7,0.344,0.999,0.25,542.8,319,0.27,0,10.68,0.66,15,0.8,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,504,62,23,3,165.9,0.315,0.995,0.45,592.2,319,0.27,0,10.68,0.66,15,0.8,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,505,62,31,1,234.7,0.386,0.998,2.5,1018.3,688,0.57,0,6.29,0.78,34,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,506,62,31,2,288.6,0.382,0.992,2.05,744.1,688,0.57,0,6.29,0.78,34,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,507,62,31,3,210.9,0.382,0.999,0.5,144.3,688,0.57,0,6.29,0.78,34,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,508,62,31,4,161.5,0.349,0.997,0.5,144.3,688,0.57,0,6.29,0.78,34,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,509,62,31,5,193.6,0.358,0.993,0,161.3,688,0.57,0,6.29,0.78,34,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,510,62,31,6,201.9,0.443,0.991,0,260.2,688,0.57,0,6.29,0.78,34,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,511,62,31,7,151.7,0.425,1,0.05,238,688,0.57,0,6.29,0.78,34,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,512,62,36,1,105,0.4,0.99,0.05,24.7,406,0.34,0,N/A,N/A,20,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,513,62,42,1,274.2,0.446,0.994,0.1,35,2213,1.84,2.03,N/A,N/A,110,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,514,62,42,2,193.6,0.482,0.998,0.1,24.7,2213,1.84,2.03,N/A,N/A,110,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,515,62,45,1,460.4,0.395,0.998,0.1,24.7,418,0.35,0,6.83,0.68,20,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,516,62,47,1,179.2,0.338,0.994,0.35,35,1215,1.01,0,9.42,0.47,60,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,517,62,47,2,203.7,0.377,0.995,0,17.5,1215,1.01,0,9.42,0.47,60,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,518,62,47,3,94.7,0.498,0.993,0,204.1,1215,1.01,0,9.42,0.47,60,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,519,62,47,4,70,0.35,1,0,94.2,1215,1.01,0,9.42,0.47,60,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,520,62,49,1,231.6,0.242,0.991,0.15,24.7,257,0.21,0,3.27,0.39,12,0.8,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,521,62,50,1,172,0.466,0.996,0,24.7,324,0.27,31.53,N/A,N/A,16,0.75,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,522,62,51,1,106.1,0.279,0.988,0.2,136.7,200,0.17,15.04,1.48,0.43,10,0.65,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,523,62,52,1,140,0.284,0.97,0.1,24.7,1321,1.1,0,7.81,0.48,66,1,5/9/2024,M05357,2,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,524,63,1,1,176.1,0.5,0.993,0.05,52.5,283,0.24,0,14.01,0.59,14,0.8,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,525,63,3,1,274,0.411,0.996,0.1,24.7,1133,0.94,0,11.73,0.64,56,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,526,63,3,2,99,0.495,1,0,17.5,1133,0.94,0,11.73,0.64,56,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,527,63,7,1,168.9,0.286,0.989,0,35,1025,0.85,0,12.61,0.57,51,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,528,63,7,2,136.7,0.252,0.989,0,52.5,1025,0.85,0,12.61,0.57,51,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,529,63,13,1,144.1,0.364,0.991,0.1,24.7,396,0.33,0,12.67,0.65,19,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,530,63,13,2,155.6,0.459,0.999,0.1,17.5,396,0.33,0,12.67,0.65,19,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,531,63,13,3,98.9,0.331,0.991,0,72.2,396,0.33,0,12.67,0.65,19,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,532,63,16,1,193.6,0.38,0.996,0.2,35,207,0.17,0,11.05,0.76,10,0.6,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,533,63,18,1,698.2,0.394,0.996,1.1,284.9,371,0.31,98.35,3.13,0.54,18,0.95,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,534,63,18,2,119.5,0.246,0.944,2.35,266.6,371,0.31,98.35,3.13,0.54,18,0.95,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,535,63,18,3,172,0.544,0.995,2.5,891.1,371,0.31,98.35,3.13,0.54,18,0.95,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,536,63,18,4,228.7,0.456,0.999,2.25,829.7,371,0.31,98.35,3.13,0.54,18,0.95,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,537,63,18,5,94.7,0.449,0.991,1.1,284.9,371,0.31,98.35,3.13,0.54,18,0.95,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,538,63,18,6,152.4,0.382,1,0.35,122.5,371,0.31,98.35,3.13,0.54,18,0.95,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,539,63,18,7,112.2,0.311,0.996,0,105,371,0.31,98.35,3.13,0.54,18,0.95,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,540,63,18,8,98.9,0.316,0.991,0,0,371,0.31,98.35,3.13,0.54,18,0.95,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,541,63,23,1,182.6,0.395,0.996,1.25,682.7,480,0.4,0,9.72,0.47,24,0.9,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,542,63,23,2,227.8,0.412,1,0.9,649.4,480,0.4,0,9.72,0.47,24,0.9,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,543,63,23,3,109.2,0.337,0.994,0.85,933.9,480,0.4,0,9.72,0.47,24,0.9,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,544,63,23,4,91.7,0.466,0.998,0.4,864.4,480,0.4,0,9.72,0.47,24,0.9,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,545,63,23,5,122.5,0.32,0.984,0.15,55.3,480,0.4,0,9.72,0.47,24,0.9,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,546,63,23,6,102,0.507,0.993,0,861.1,480,0.4,0,9.72,0.47,24,0.9,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,547,63,35,1,129.7,0.638,0.998,0,35,874,0.73,0.79,N/A,N/A,43,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,548,63,36,1,119.5,0.245,0.978,2.8,1234.1,321,0.27,0,N/A,N/A,16,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,549,63,36,2,443.2,0.332,0.997,0,448.6,321,0.27,0,N/A,N/A,16,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,550,63,36,3,194.7,0.396,0.999,0.8,666.4,321,0.27,0,N/A,N/A,16,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,551,63,36,4,98.9,0.402,0.999,0.15,35,321,0.27,0,N/A,N/A,16,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,552,63,43,1,351.5,0.332,0.998,1.3,596,359,0.3,0,8.86,0.68,17,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,553,63,43,2,259.8,0.5,0.997,1.3,596,359,0.3,0,8.86,0.68,17,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,554,63,43,3,70,0.265,0.991,1.55,552.6,359,0.3,0,8.86,0.68,17,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,555,63,43,4,294.5,0.351,0.996,0.45,233.5,359,0.3,0,8.86,0.68,17,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,556,63,43,5,253.4,0.419,0.998,0.6,302.1,359,0.3,0,8.86,0.68,17,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,557,63,43,6,105,0.299,0.988,0.8,353.9,359,0.3,0,8.86,0.68,17,0.85,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,558,63,45,1,87.5,0.23,0.978,1.05,476.1,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,559,63,45,2,242,0.604,0.998,0.95,260.2,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,560,63,45,3,161.7,0.441,0.994,0.95,325.5,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,561,63,45,4,221.4,0.387,0.995,0.75,284.9,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,562,63,45,5,355.4,0.402,0.999,0.05,17.5,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,563,63,45,6,77.2,0.379,0.997,0.75,243.7,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,564,63,45,7,84.5,0.437,0.998,0.55,195.7,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,565,63,45,8,242.3,0.434,1,0.15,55.3,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,566,63,45,9,112.2,0.421,0.992,0.45,158.5,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,567,63,45,10,116.5,0.322,0.983,0.3,210.7,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,568,63,45,11,168.9,0.369,0.999,0.05,1123.5,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,569,63,45,12,133.9,0.444,0.996,0.05,764.4,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,570,63,45,13,105,0.435,0.993,0.05,764.4,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,571,64,8,1,150.1,0.271,0.975,0,2684.1,519,0.41,0,11.31,0.71,24,0.9,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,572,64,10,1,116.4,0.275,0.99,0.75,222.7,311,0.25,0,17.33,0.69,14,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,573,64,10,2,249.2,0.322,0.994,0,87.5,311,0.25,0,17.33,0.69,14,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,574,64,10,3,172,0.409,0.978,0.05,24.7,311,0.25,0,17.33,0.69,14,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,575,64,11,1,228.9,0.394,0.996,0,136.7,225,0.18,49.91,8.19,0.72,10,0.62,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,576,64,15,1,334.8,0.331,0.988,0.25,24.7,373,0.3,0,10.89,0.68,17,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,577,64,15,2,218.1,0.349,0.993,0.25,24.7,373,0.3,0,10.89,0.68,17,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,578,64,16,1,154.5,0.507,0.996,0.05,24.7,751,0.59,0,11.45,0.55,35,1,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,579,64,16,2,105,0.525,0.985,0.1,55.3,751,0.59,0,11.45,0.55,35,1,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,580,64,18,1,132.6,0.384,0.999,1.45,411.9,547,0.43,0,10.74,0.62,26,0.9,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,581,64,18,2,70,0.284,0.986,0.05,24.7,547,0.43,0,10.74,0.62,26,0.9,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,582,64,22,1,129.7,0.274,0.986,1.55,1865.9,366,0.29,0,4.94,0.48,17,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,583,64,22,2,390.4,0.39,0.998,0.35,955.3,366,0.29,0,4.94,0.48,17,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,584,64,22,3,102,0.416,0.999,0.65,966.3,366,0.29,0,4.94,0.48,17,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,585,64,22,4,112.2,0.377,0.998,0.25,1663.1,366,0.29,0,4.94,0.48,17,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,586,64,22,5,125.3,0.329,0.988,0,1320.8,366,0.29,0,4.94,0.48,17,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,587,64,22,6,147.2,0.423,0.995,0,1806.7,366,0.29,0,4.94,0.48,17,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,588,64,23,1,294.5,0.481,0.996,0.7,282.2,272,0.22,0,8.46,0.68,12,0.81,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,589,64,23,2,228.6,0.335,0.988,0.2,356.9,272,0.22,0,8.46,0.68,12,0.81,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,590,64,23,3,208.1,0.415,1,0.05,299,272,0.22,0,8.46,0.68,12,0.81,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,591,64,23,4,210,0.543,0.994,0.1,99,272,0.22,0,8.46,0.68,12,0.81,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,592,64,23,5,179.2,0.39,0.994,0.05,17.5,272,0.22,0,8.46,0.68,12,0.81,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,593,64,27,1,205,0.406,0.995,0.35,123.7,524,0.41,0,8.95,0.6,24,1,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,594,64,27,2,84.5,0.422,0.998,0.15,24.7,524,0.41,0,8.95,0.6,24,1,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,595,64,30,1,126.7,0.344,0.991,0.05,35,380,0.3,0,8.3,0.7,18,0.86,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,596,64,31,1,310,0.353,0.997,0,87.5,313,0.25,0,10.8,0.58,14,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,597,64,31,2,119.5,0.391,0.95,0.05,39.1,313,0.25,0,10.8,0.58,14,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,598,64,33,1,102,0.492,0.993,0.05,17.5,767,0.61,0.54,5.97,0.73,36,1,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,599,64,35,1,94.7,0.245,0.961,0.4,127.4,509,0.4,0,7.36,0.62,24,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,600,64,49,1,179.2,0.312,0.996,0.45,180.2,1220,0.97,0,4.76,0.56,58,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,601,64,49,2,242,0.326,0.996,0,94.2,1220,0.97,0,4.76,0.56,58,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,602,64,49,3,173,0.366,0.995,0.1,24.7,1220,0.97,0,4.76,0.56,58,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
