Group,,instance,neuron,electrodeNo,x,y,neuronConductionVel,totalAxonLen,longestBranchLen,longestDistFromInitSite,longestLat,amplitudeInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
1,221,10,51,15599,3482.5,1225,0.411,304.9,213.2,144.3,0.65,512.9,305,0.17,0,8.03,0.63,10,0.63,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,222,10,52,11850,3325,927.5,0.453,343.7,196.5,166,0.55,639,568,0.31,0,9.73,0.64,18,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,223,10,58,5299,332.5,420,N/A,N/A,N/A,N/A,N/A,517.9,737,0.41,0,3.96,0.56,24,0.73,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,224,10,61,19085,2887.5,1505,0.281,266.7,266.7,247.5,0.95,320.3,612,0.34,0,7.6,0.72,20,0.97,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,225,10,62,20036,280,1592.5,0.224,77.2,77.2,106.4,0.5,739,349,0.19,0,14.43,0.74,11,0.8,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,226,10,63,18041,17.5,1435,N/A,N/A,N/A,N/A,N/A,401.8,755,0.42,0,6.18,0.59,25,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,227,11,1,7535,962.5,595,0.39,172,172,165.1,0.5,670.1,421,0.23,0,5.3,0.64,13,0.87,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,228,11,2,9212,3360,717.5,0.326,896.2,365.7,2060.1,2.35,1555.8,435,0.23,0,8.16,0.58,14,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,229,11,6,14701,3167.5,1155,0.374,528.4,403.7,353.9,1.55,837.1,590,0.32,0,11.05,0.75,19,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,230,11,7,18235,3412.5,1435,0.39,392.1,392.1,472.8,1.5,896.9,338,0.18,0,6.84,0.62,10,0.74,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,231,11,12,10303,3202.5,805,0.448,865.5,431.2,527.6,1.35,778,819,0.44,0,3.2,0.5,26,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,232,11,13,3906,2905,297.5,0.433,112.2,112.2,87.5,0.25,742.6,600,0.32,0,8.71,0.61,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,233,11,14,3231,2642.5,245,0.377,496.5,372.9,199.5,0.95,615.1,1094,0.59,0,22.12,0.74,35,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,234,11,16,19350,3675,1522.5,0.29,624.8,482,309.6,3.1,427.8,1610,0.86,0,13.9,0.67,51,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,235,11,18,2908,840,227.5,0.406,426.5,426.5,175,1,973.6,403,0.22,0,16.24,0.87,13,0.81,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,236,11,24,8079,2782.5,630,0.318,84.5,84.5,175,0.55,375.9,499,0.27,0,12.68,0.62,16,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,237,11,31,15216,630,1207.5,0.32,147.2,147.2,140,0.55,375.8,409,0.22,0,6.14,0.67,13,0.77,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,238,11,33,7209,2957.5,560,0.391,169,169,161.3,0.45,573.6,454,0.24,0,12.8,0.6,14,0.97,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,239,11,34,18708,140,1487.5,N/A,N/A,N/A,N/A,N/A,554.6,849,0.46,0,6.5,0.4,27,0.97,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,240,11,36,19290,2625,1522.5,0.34,1098.6,484.8,470.9,1.55,343.4,601,0.32,0,15.89,0.67,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,241,11,40,20090,1225,1592.5,0.374,1772,517.1,1633.6,3.05,395.7,398,0.21,0,9.25,0.66,12,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,242,11,41,3830,1575,297.5,0.282,422.3,288.4,260.2,1.15,599.4,826,0.44,0,5.55,0.39,26,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,243,11,42,23622,1435,1872.5,0.338,530,417.8,262.5,1.15,273.2,644,0.35,0,9.99,0.68,20,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,244,11,45,22294,1295,1767.5,0.393,250.4,250.4,1551.2,3.6,329.7,495,0.27,0,10.11,0.54,15,0.9,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,245,11,46,2060,1400,157.5,0.145,77.2,77.2,72.2,0.55,571.3,438,0.23,0,13.24,0.72,14,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,246,11,47,17980,2800,1417.5,0.329,414.8,285.1,235.4,0.95,324.3,536,0.29,0,7.65,0.49,17,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,247,11,48,8158,315,647.5,0.338,644.1,348.2,282.2,1.15,307.5,342,0.18,0,14.36,0.59,11,0.84,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,248,11,51,11714,945,927.5,0.307,317,168.6,720.1,2.6,311.4,748,0.4,0,15,0.65,24,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,249,11,57,15824,3570,1242.5,0.287,524.2,260.6,2898.7,0.95,252.2,389,0.21,6.16,10.61,0.67,12,0.9,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,250,11,58,22601,2817.5,1785,N/A,N/A,N/A,N/A,N/A,310.6,879,0.47,0,8.58,0.73,28,0.97,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,251,11,59,8509,2607.5,665,0.429,1171.2,591.3,799.8,2.05,216.7,616,0.33,0,10.53,0.6,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,252,11,60,22015,262.5,1750,0.296,165.1,165.1,123.7,0.55,313.8,323,0.17,0,15.2,0.71,10,0.74,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,253,11,64,25820,1400,2047.5,N/A,N/A,N/A,N/A,N/A,1127.3,889,0.48,0,12.17,0.66,28,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,254,12,1,3392,1610,262.5,0.501,643.8,172,2355.8,4.85,1428.4,522,0.3,0,11.98,0.7,18,1,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,255,12,16,19889,1557.5,1575,0.351,737.2,300.2,345.2,1.55,334.9,459,0.26,2.07,6.52,0.41,15,1,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,256,12,23,1513,3377.5,105,0.395,305.9,305.9,288.6,0.8,307.4,353,0.2,0,11.2,0.7,12,0.97,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,257,12,42,24580,2800,1942.5,0.244,154.5,154.5,105,0.55,164,499,0.29,0,6.06,0.52,17,0.79,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,258,12,45,26129,2957.5,2065,0.393,115.6,115.6,2449.1,0.95,139.9,398,0.23,0,10.11,0.59,13,0.97,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,259,12,47,5566,1155,437.5,N/A,N/A,N/A,N/A,N/A,88.3,376,0.22,0,N/A,N/A,12,0.86,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,260,12,57,17962,2485,1417.5,0.329,217,217,437.9,1.4,101.5,632,0.36,3.28,N/A,N/A,21,0.93,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,261,13,3,15129,2957.5,1190,0.401,515.9,277,388.6,2.1,1362.8,1569,1,0,12.29,0.41,60,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,262,13,4,3675,2712.5,280,0.413,234.6,150.1,2212,2.2,447.9,508,0.32,0,13.14,0.76,19,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,263,13,6,8881,1417.5,700,0.439,655.1,243.1,776.7,1.15,312.5,361,0.23,0,13.93,0.78,13,0.96,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,264,13,7,16108,840,1277.5,0.473,263.7,172,175.9,0.4,351.3,370,0.24,0,5.07,0.41,14,0.69,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,265,13,8,20532,1260,1627.5,0.267,148.4,148.4,110.7,0.5,115.2,1001,0.64,0,N/A,N/A,38,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,266,13,9,6018,1365,472.5,0.489,664.5,288.5,393.3,0.85,315.3,1341,0.86,0.43,6.21,0.67,51,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,267,13,12,11611,2992.5,910,0.477,206.8,206.8,189.3,0.5,247,1246,0.8,0,10.88,0.63,47,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,268,13,14,9178,2765,717.5,0.382,977.4,292.5,1889.4,3.55,224.9,278,0.18,0,13.93,0.58,10,0.69,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,269,13,15,6110,2975,472.5,N/A,N/A,N/A,N/A,N/A,147,555,0.35,0,N/A,N/A,21,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,270,13,16,9303,1102.5,735,0.346,643.7,355.3,1321.9,3.15,207.5,948,0.61,0,6.78,0.53,36,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,271,13,17,21828,840,1732.5,0.418,582.7,358.5,2173.4,4.05,517.8,835,0.53,0,10.95,0.79,32,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,272,13,19,17126,3255,1347.5,0.336,256.5,256.5,2338.8,0.9,71.3,542,0.35,0,0.49,-0.06,20,0.73,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,273,13,20,756,1680,52.5,N/A,N/A,N/A,N/A,N/A,345.3,332,0.21,0,10.37,0.68,12,0.85,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,274,13,21,1881,2117.5,140,N/A,N/A,N/A,N/A,N/A,234.7,378,0.24,0,4.54,0.45,14,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,275,13,22,571,2292.5,35,N/A,N/A,N/A,N/A,N/A,229.7,332,0.21,0,9.72,0.67,12,0.85,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,276,13,24,22063,1102.5,1750,0.43,917.7,320.4,1787.5,3.1,197.4,789,0.5,0,10.76,0.59,30,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,277,13,25,21500,2800,1697.5,0.369,819.6,243,2081.2,2.65,307.5,1098,0.7,0,9.04,0.65,42,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,278,13,26,17673,1277.5,1400,0.369,186.4,186.4,149.5,0.5,250.5,1148,0.73,0,13.22,0.57,44,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,279,13,27,25914,3045,2047.5,N/A,N/A,N/A,N/A,N/A,229,317,0.2,0,14.49,0.63,12,0.92,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,280,13,29,25221,2467.5,1995,0.38,91.7,91.7,55.3,0.3,191.5,561,0.36,0,13.67,0.72,21,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,281,13,32,12618,1365,997.5,0.421,589.2,327.5,276.7,0.85,145.3,1316,0.84,0,N/A,N/A,50,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,282,13,33,23925,2887.5,1890,0.397,747.8,347.2,243.1,0.95,175.7,374,0.24,0,4.76,0.52,14,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,283,13,35,7330,1225,577.5,0.303,483.1,186.4,892.3,4.8,231.5,596,0.38,0,7.18,0.37,22,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,284,13,36,17333,3027.5,1365,0.427,845.7,270.9,1804.2,3.45,171.4,1867,1.19,0,4.82,0.51,71,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,285,13,38,326,1855,17.5,N/A,N/A,N/A,N/A,N/A,240.8,358,0.23,0,8.4,0.58,13,0.96,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,286,13,41,3215,2362.5,245,0.324,144.2,144.2,148.5,0.55,131.4,302,0.19,0,6.27,0.56,11,0.81,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,287,13,42,21313,3377.5,1680,0.451,116.4,116.4,127.4,0.25,269.4,305,0.2,0,11.24,0.6,11,0.73,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,288,13,43,8768,3290,682.5,0.392,297.8,158.6,189.3,0.4,262.4,1507,0.96,11.19,N/A,N/A,57,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,289,13,44,21291,2992.5,1680,0.314,320.4,232.9,175.9,0.75,197.4,1343,0.86,0,4.63,0.56,51,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,290,13,45,802,2485,52.5,N/A,N/A,N/A,N/A,N/A,490,417,0.27,0,18.64,0.76,16,0.88,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,291,13,46,25824,1470,2047.5,0.376,581.1,295.7,1920,2.7,187.4,487,0.31,0,1.54,0.18,18,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,292,13,49,13819,3132.5,1085,0.429,747.8,326.2,2266.6,2.45,223.9,989,0.63,0,9.94,0.65,38,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,293,13,51,25014,2695,1977.5,0.383,260.1,260.1,2010,4.2,110.5,353,0.23,0,8.06,0.6,13,0.88,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,294,13,53,3814,1295,297.5,N/A,N/A,N/A,N/A,N/A,77.4,1295,0.83,0.23,5.14,0.4,49,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,295,13,55,18645,2887.5,1470,0.487,281.1,168.9,161.3,0.45,139,353,0.23,0,9.41,0.63,13,0.81,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,296,13,56,11147,2572.5,875,N/A,N/A,N/A,N/A,N/A,63.5,525,0.34,0,6.5,0.57,20,0.65,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,297,13,59,24735,1662.5,1960,0.332,1229.5,284.3,1495,4.6,119.9,1165,0.74,0,6.2,0.65,44,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,298,13,61,15656,630,1242.5,0.338,221.4,112.2,127.4,0.6,167.6,612,0.39,4.18,N/A,N/A,23,0.81,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,299,13,62,7127,1522.5,560,0.467,274,274,245,0.7,144.3,547,0.35,0,6.85,0.53,21,0.92,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,300,13,63,11724,1120,927.5,N/A,N/A,N/A,N/A,N/A,64.3,292,0.19,0,6.6,0.49,11,0.65,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,301,13,64,23176,1330,1837.5,0.289,102,102,117.4,0.6,93.6,521,0.33,0,9.54,0.72,20,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,302,14,1,13998,2415,1102.5,0.298,116.4,116.4,144.3,0.5,291,312,0.21,0,16.64,0.67,12,0.76,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,303,14,2,17966,2555,1417.5,0.312,407,156.7,898.7,1.65,495.7,308,0.2,11.89,7.52,0.73,12,0.88,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,304,14,3,8178,665,647.5,0.424,200.9,200.9,696.9,3.85,201.7,455,0.3,0,4.28,0.42,18,0.96,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,305,14,6,12371,892.5,980,0.409,313.2,204,158.5,0.65,316.1,1972,1.31,0,14.09,0.59,78,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,306,14,7,18758,1015,1487.5,0.303,105,105,123.7,0.45,244,340,0.23,0,7.28,0.63,13,0.8,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,307,14,8,3583,1102.5,280,0.275,144.2,144.2,87.5,0.65,146.4,330,0.22,0,8.55,0.58,13,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,308,14,9,10922,2485,857.5,0.426,954.7,274,628.3,2.15,223.5,861,0.57,0,14.74,0.69,34,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,309,14,10,23620,1400,1872.5,0.423,396.3,304.7,407,0.65,202.8,582,0.39,0,7.46,0.54,23,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,310,14,11,15453,927.5,1225,0.371,309,154.5,245.6,0.55,213.6,977,0.65,0,9.58,0.6,39,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,311,14,12,8523,2852.5,665,0.261,133.9,133.9,72.2,0.55,174.1,648,0.43,0,5.79,0.67,25,0.96,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,312,14,18,15905,1137.5,1260,0.345,84.5,84.5,1198.2,3.45,176.2,1006,0.67,0,15.31,0.69,40,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,313,14,22,6432,910,507.5,0.441,116.4,116.4,87.5,0.6,100.5,266,0.18,0,7.91,0.57,10,0.76,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,314,14,23,20570,1925,1627.5,0.39,1239.3,288.8,288.6,1.3,323,835,0.56,0,11.65,0.59,33,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,315,14,24,17727,2222.5,1400,N/A,N/A,N/A,N/A,N/A,130.3,507,0.34,0,4.98,0.48,20,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,316,14,26,718,1015,52.5,N/A,N/A,N/A,N/A,N/A,93.1,1469,0.98,0.17,4.42,0.36,58,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,317,14,27,11037,647.5,875,N/A,N/A,N/A,N/A,N/A,148.4,669,0.44,0,7.66,0.56,26,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,318,14,28,16198,2415,1277.5,0.353,94.7,94.7,102,0.35,157.4,865,0.58,0,6.44,0.45,34,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,319,14,29,5419,2432.5,420,0.232,77.2,77.2,89.2,0.35,105.8,306,0.2,0,N/A,N/A,12,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,320,14,35,9727,822.5,770,0.192,70,70,252.4,0.35,74.4,898,0.6,0,3.83,0.33,35,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,321,14,36,774,1995,52.5,0.523,129.7,129.7,1295.7,0.4,213.7,299,0.2,4.2,N/A,N/A,11,0.64,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,322,14,37,20980,1400,1662.5,0.327,94.7,94.7,89.2,0.35,153.3,527,0.35,0,10.31,0.52,21,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,323,14,38,7625,2537.5,595,0.421,697.2,384.3,1106.8,3,85.4,345,0.23,0,5.91,0.43,13,0.8,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,324,14,40,1893,2327.5,140,N/A,N/A,N/A,N/A,N/A,69.9,376,0.25,0,N/A,N/A,15,0.96,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,325,14,41,22089,1557.5,1750,0.407,1435.8,461.5,801.6,2,111.8,441,0.29,0,3.75,0.4,17,0.88,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,326,14,44,24950,1575,1977.5,N/A,N/A,N/A,N/A,N/A,62.4,457,0.3,0,4.73,0.39,18,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,327,14,49,14426,2205,1137.5,0.392,289.5,289.5,243.1,0.8,55.4,298,0.2,0,3.58,0.31,11,0.68,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,328,14,51,17207,822.5,1365,0.345,1138.1,471.1,1155.7,2.3,129.4,389,0.26,0,7.98,0.52,15,0.92,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,329,14,52,16359,1382.5,1295,0.417,609.8,458.4,602.7,2.25,108.6,283,0.19,0,N/A,N/A,11,0.6,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,330,14,56,784,2170,52.5,0.205,91.6,91.6,770.8,1.6,170.2,371,0.25,0,3.08,0.31,14,0.96,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,331,14,59,20114,1645,1592.5,0.38,291.5,207,175,0.6,40.6,312,0.21,0,N/A,N/A,12,0.8,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,332,14,60,23383,1102.5,1855,0.304,348.1,348.1,853.2,1.15,49,468,0.31,0,N/A,N/A,18,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
