Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
1,247,4,46,5,145.3,0.41,0.999,0.3,99,897,0.48,0,9.01,0.71,28,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,248,4,46,6,147.6,0.494,0.995,0,39.1,897,0.48,0,9.01,0.71,28,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,249,4,47,1,266.7,0.372,0.998,0.6,704.4,2317,1.24,5.3,N/A,N/A,74,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,250,4,47,2,381.8,0.437,0.997,0.15,78.3,2317,1.24,5.3,N/A,N/A,74,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,251,4,47,3,164.7,0.479,0.996,0.7,227.5,2317,1.24,5.3,N/A,N/A,74,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,252,4,47,4,316.2,0.503,0.993,0.05,17.5,2317,1.24,5.3,N/A,N/A,74,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,253,4,47,5,151.4,0.428,0.983,0.15,78.3,2317,1.24,5.3,N/A,N/A,74,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,254,4,48,1,479.3,0.355,0.998,2.55,549.2,855,0.46,0,12.98,0.68,27,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,255,4,48,2,112.2,0.568,0.995,3.2,698.7,855,0.46,0,12.98,0.68,27,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,256,4,48,3,332.3,0.278,0.991,0.85,123.7,855,0.46,0,12.98,0.68,27,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,257,4,48,4,105,0.243,0.995,0.85,199.5,855,0.46,0,12.98,0.68,27,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,258,4,48,5,168.9,0.291,0.993,0,52.5,855,0.46,0,12.98,0.68,27,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,259,4,48,6,139.2,0.292,0.985,0,17.5,855,0.46,0,12.98,0.68,27,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,260,4,50,1,214.2,0.43,1,0.35,199.5,2221,1.19,1.23,4.5,0.57,71,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,261,4,50,2,221.7,0.272,0.998,0,396,2221,1.19,1.23,4.5,0.57,71,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,262,4,50,3,137,0.328,0.998,0.15,420.7,2221,1.19,1.23,4.5,0.57,71,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,263,4,50,4,84.5,0.422,0.996,0.05,437.5,2221,1.19,1.23,4.5,0.57,71,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,264,4,54,1,247.1,0.387,0.996,0.2,55.3,488,0.26,0,7.31,0.79,15,0.81,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,265,4,55,1,109.1,0.448,0.995,4.35,533.4,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,266,4,55,2,172,0.437,0.999,2.95,852.3,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,267,4,55,3,168.9,0.319,0.995,2.5,921,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,268,4,55,4,527.2,0.355,0.997,0.9,849.6,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,269,4,55,5,186.5,0.374,0.997,1.8,706.3,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,270,4,55,6,531.5,0.449,0.998,1.05,889.1,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,271,4,55,7,424,0.395,0.996,1.1,913.5,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,272,4,55,8,105,0.56,0.992,1.85,1140.9,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,273,4,55,9,84.5,0.422,0.998,1.85,990.3,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,274,4,55,10,645.1,0.44,0.999,0.05,17.5,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,275,4,55,11,109.1,0.366,1,0.5,199.5,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,276,4,55,12,133.9,0.304,0.996,0.1,39.1,940,0.5,0,14.17,0.57,30,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,277,4,56,1,276.3,0.402,0.998,0.05,35,648,0.35,0,11.56,0.65,20,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,278,4,56,2,116.4,0.264,0.991,0.2,195.7,648,0.35,0,11.56,0.65,20,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,279,4,56,3,119.5,0.47,0.991,0.15,78.3,648,0.35,0,11.56,0.65,20,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,280,4,57,1,126.7,0.433,0.999,2.75,863.4,503,0.27,0,20.18,0.75,16,0.87,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,281,4,57,2,581,0.386,0.999,0.75,1273.7,503,0.27,0,20.18,0.75,16,0.87,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,282,4,57,3,102,0.507,0.993,1.75,985.6,503,0.27,0,20.18,0.75,16,0.87,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,283,4,60,1,77.2,0.393,0.998,1.45,710.6,869,0.47,0,6.19,0.58,28,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,284,4,63,1,165.9,0.484,0.996,0,24.7,747,0.4,0,12.91,0.65,24,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,285,5,1,1,202.6,0.293,0.995,0.6,141.1,1074,0.64,0.36,6.29,0.62,38,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,286,5,1,2,204.9,0.291,0.99,0.05,24.7,1074,0.64,0.36,6.29,0.62,38,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,287,5,1,3,129.7,0.426,0.998,0.2,158.5,1074,0.64,0.36,6.29,0.62,38,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,288,5,6,1,207,0.461,0.999,0.05,17.5,756,0.45,0,12.49,0.8,27,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,289,5,6,2,193.6,0.481,0.991,0,24.7,756,0.45,0,12.49,0.8,27,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,290,5,6,3,109.2,0.536,0.997,0.15,55.3,756,0.45,0,12.49,0.8,27,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,291,5,15,1,84.5,0.263,0.983,0.1,35,639,0.38,0,11.92,0.72,22,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,292,5,16,1,214.2,0.387,0.994,0.05,2147.4,448,0.27,0,13.83,0.82,16,0.93,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,293,5,16,2,109.2,0.298,0.996,0.15,2024.6,448,0.27,0,13.83,0.82,16,0.93,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,294,5,16,3,133.9,0.391,0.993,0.1,24.7,448,0.27,0,13.83,0.82,16,0.93,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,295,5,17,1,137,0.3,0.986,0.25,127.4,1056,0.63,0,9.34,0.74,37,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,296,5,17,2,243.1,0.439,0.998,0,55.3,1056,0.63,0,9.34,0.74,37,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,297,5,17,3,119.5,0.237,0.982,0,55.3,1056,0.63,0,9.34,0.74,37,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,298,5,21,1,345.1,0.281,0.992,0,1036.6,778,0.46,0,18.83,0.77,27,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,299,5,24,1,491.2,0.386,0.986,0.3,102,556,0.33,0,7.38,0.62,19,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,300,5,24,2,204,0.325,0.992,0.3,102,556,0.33,0,7.38,0.62,19,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,301,5,24,3,179.2,0.502,0.998,0.3,102,556,0.33,0,7.38,0.62,19,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,302,5,24,4,141.1,0.493,0.995,0,0,556,0.33,0,7.38,0.62,19,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,303,5,31,1,150.1,0.321,0.995,1.9,1612.3,359,0.21,0,14.69,0.82,12,0.96,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,304,5,31,2,129.7,0.317,0.999,0.1,35,359,0.21,0,14.69,0.82,12,0.96,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,305,5,34,1,173,0.383,0.999,0.1,35,1117,0.66,0,7.18,0.46,39,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,306,5,37,1,219.4,0.365,0.996,0.1,24.7,830,0.49,0,5.34,0.57,29,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,307,5,37,2,120.5,0.332,0.994,0.05,17.5,830,0.49,0,5.34,0.57,29,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,308,5,39,1,231.7,0.382,0.999,1.65,882.8,1515,0.9,0,6.34,0.55,54,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,309,5,39,2,336.6,0.392,0.998,0.8,262.5,1515,0.9,0,6.34,0.55,54,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,310,5,39,3,239,0.316,0.986,0.3,87.5,1515,0.9,0,6.34,0.55,54,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,311,5,39,4,261.7,0.35,0.985,0,577.8,1515,0.9,0,6.34,0.55,54,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,312,5,45,1,200.9,0.498,0.997,0,0,949,0.56,0,3.33,0.43,33,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,313,5,45,2,129.7,0.435,0.999,0,39.1,949,0.56,0,3.33,0.43,33,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,314,5,46,1,106.1,0.338,0.995,0.1,35,282,0.17,0,11.5,0.73,10,0.64,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,315,5,47,1,449.2,0.474,0.999,0.2,112.1,2028,1.2,0,4.89,0.43,72,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,316,5,47,2,112.2,0.457,0.996,0.4,39.1,2028,1.2,0,4.89,0.43,72,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,317,5,47,3,182.2,0.504,0.998,0.1,126.2,2028,1.2,0,4.89,0.43,72,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,318,5,47,4,116.4,0.325,0.962,0.05,17.5,2028,1.2,0,4.89,0.43,72,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,319,5,50,1,454.1,0.372,0.999,3.15,792.3,1265,0.75,0,15.87,0.62,45,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,320,5,50,2,326.4,0.29,0.995,0.15,24.7,1265,0.75,0,15.87,0.62,45,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,321,5,50,3,123.6,0.373,0.991,0.2,35,1265,0.75,0,15.87,0.62,45,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,322,5,54,1,278.1,0.499,0.997,0,24.7,1097,0.65,0.35,2.51,0.2,39,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,323,5,54,2,87.5,0.245,0.981,0.05,35,1097,0.65,0.35,2.51,0.2,39,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,324,5,54,3,147.2,0.567,0.995,0,17.5,1097,0.65,0.35,2.51,0.2,39,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,325,5,55,1,340.7,0.374,0.997,0.1,24.7,490,0.29,1.75,2.97,0.67,17,0.89,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,326,5,55,2,327.6,0.398,0.999,0,166,490,0.29,1.75,2.97,0.67,17,0.89,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,327,5,55,3,168.9,0.343,0.995,0.2,63.1,490,0.29,1.75,2.97,0.67,17,0.89,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,328,5,62,1,189.5,0.383,0.999,0.9,808,625,0.37,0,9.03,0.68,22,0.82,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,329,5,62,2,333.7,0.371,0.998,0.1,150.5,625,0.37,0,9.03,0.68,22,0.82,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,330,5,62,3,320.4,0.373,0.998,0.05,17.5,625,0.37,0,9.03,0.68,22,0.82,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,331,5,62,4,289.7,0.403,0.99,0.15,55.3,625,0.37,0,9.03,0.68,22,0.82,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,332,5,62,5,129.7,0.355,0.993,0.3,102,625,0.37,0,9.03,0.68,22,0.82,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,333,6,1,1,271.2,0.354,0.994,0.05,17.5,2404,1.48,0,15.2,0.75,89,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,334,6,1,2,288.4,0.365,0.983,0,0,2404,1.48,0,15.2,0.75,89,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,335,6,1,3,141.1,0.397,0.991,0.35,99,2404,1.48,0,15.2,0.75,89,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,336,6,1,4,242,0.442,0.998,0.05,17.5,2404,1.48,0,15.2,0.75,89,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,337,6,8,1,87.5,0.42,0.986,0.65,55.3,312,0.19,0,2.19,0.62,11,0.74,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,338,6,10,1,165.9,0.208,0.992,0.1,24.7,656,0.4,0,14.61,0.71,24,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,339,6,10,2,270.1,0.457,0.997,0.1,24.7,656,0.4,0,14.61,0.71,24,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,340,6,12,1,102,0.203,0.981,2.15,437.5,435,0.27,0,18.41,0.63,16,0.7,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,341,6,12,2,415.9,0.28,0.998,0.45,247.5,435,0.27,0,18.41,0.63,16,0.7,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,342,6,12,3,498.2,0.335,0.996,0.1,126.2,435,0.27,0,18.41,0.63,16,0.7,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,343,6,12,4,249.2,0.39,0.993,0.05,55.3,435,0.27,0,18.41,0.63,16,0.7,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,344,6,12,5,172,0.455,0.995,0.25,39.1,435,0.27,0,18.41,0.63,16,0.7,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,345,6,12,6,116.4,0.451,0.992,0.25,39.1,435,0.27,0,18.41,0.63,16,0.7,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,346,6,16,1,266.6,0.339,0.984,4.1,952.1,748,0.46,0,14.34,0.69,27,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,347,6,16,2,298.7,0.365,0.991,0,438.9,748,0.46,0,14.34,0.69,27,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,348,6,16,3,232.9,0.504,0.998,0.05,72.2,748,0.46,0,14.34,0.69,27,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,349,6,17,1,317.8,0.406,0.998,0.15,1803.9,306,0.19,0,16.65,0.71,11,0.74,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,350,6,17,2,161.6,0.41,1,0.5,1956.3,306,0.19,0,16.65,0.71,11,0.74,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,351,6,17,3,105,0.35,1,0.05,35,306,0.19,0,16.65,0.71,11,0.74,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,352,6,31,1,137,0.189,0.987,0,87.5,357,0.22,0,11.51,0.58,13,0.85,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,353,6,31,2,87.5,0.42,0.986,0.05,267.1,357,0.22,0,11.51,0.58,13,0.85,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,354,6,31,3,77.2,0.379,0.997,0,1002.4,357,0.22,0,11.51,0.58,13,0.85,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,355,6,32,1,91.6,0.37,1,1,510.2,454,0.28,0,3.75,0.48,16,0.93,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,356,6,32,2,271,0.454,0.998,0.05,78.3,454,0.28,0,3.75,0.48,16,0.93,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,357,6,32,3,77.2,0.379,0.997,0.4,148.5,454,0.28,0,3.75,0.48,16,0.93,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,358,6,32,4,119.5,0.454,0.992,0,17.5,454,0.28,0,3.75,0.48,16,0.93,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,359,6,35,1,340.9,0.393,0.994,0.05,52.5,644,0.4,0,14.57,0.62,23,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,360,6,35,2,311.8,0.345,0.995,0.05,35,644,0.4,0,14.57,0.62,23,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,361,6,36,1,119.5,0.364,0.98,0,17.5,682,0.42,0,9.58,0.64,25,0.89,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,362,6,38,1,91.7,0.298,0.96,4.4,2180.8,924,0.57,0,5.17,0.59,34,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,363,6,38,2,137,0.399,0.998,0.1,35,924,0.57,0,5.17,0.59,34,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,364,6,38,3,105,0.366,0.97,0.05,94.2,924,0.57,0,5.17,0.59,34,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,365,6,40,1,129.7,0.506,0.998,2.45,1433.4,328,0.2,0,17.36,0.59,12,0.78,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,366,6,40,2,126.7,0.354,0.993,1.7,1280.4,328,0.2,0,17.36,0.59,12,0.78,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,367,6,40,3,637.5,0.335,0.999,0,1064.6,328,0.2,0,17.36,0.59,12,0.78,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,368,6,40,4,122.5,0.294,0.995,1.4,1334.3,328,0.2,0,17.36,0.59,12,0.78,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,369,6,40,5,208.1,0.315,0.99,0.4,1130.9,328,0.2,0,17.36,0.59,12,0.78,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,370,6,40,6,129.7,0.441,0.998,0.05,24.7,328,0.2,0,17.36,0.59,12,0.78,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,371,6,44,1,306.2,0.345,0.995,0,0,424,0.26,0,10.12,0.6,15,0.81,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
