Group,,instance,neuron,electrodeNo,x,y,neuronConductionVel,totalAxonLen,longestBranchLen,longestDistFromInitSite,longestLat,amplitudeInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
Group,Instance,Instance,,Electrode Number,x Position,y Position,Neuron Conduction Velocity,Total Axon Length, Longest Branch Length,Longest Distance From Initiation Site,Longest Latency,Amplitude at Initiation Site,Total Number of Spikes,Neuron Firing Rate,ISI Violation Rate,Fisher Projection Distance,Silhouette Score,Mean Number Spikes per Config,Footprint Completeness,Date,Wellplate ID,Well Number,Assay Run ID,Assay Tag,DIV,Well Group Name,Well Group Color,,,,Control
1,348,62,50,24701,1067.5,1960,0.466,172,172,165.1,0.35,135.9,324,0.27,31.53,N/A,N/A,16,0.75,5/9/2024,M05357,2,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,349,62,51,16825,1837.5,1330,0.279,106.1,106.1,136.7,0.55,245.3,200,0.17,15.04,1.48,0.43,10,0.65,5/9/2024,M05357,2,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,350,62,52,4903,1102.5,385,0.284,140,140,158.5,0.55,169.4,1321,1.1,0,7.81,0.48,66,1,5/9/2024,M05357,2,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,351,62,53,6671,1242.5,525,N/A,N/A,N/A,N/A,N/A,80,297,0.25,0,5.52,0.46,14,0.65,5/9/2024,M05357,2,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,352,63,1,14448,2590,1137.5,0.5,176.1,176.1,141.1,0.4,601.8,283,0.24,0,14.01,0.59,14,0.8,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,353,63,3,19282,2485,1522.5,0.433,373,274,276.7,0.75,615.2,1133,0.94,0,11.73,0.64,56,1,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,354,63,4,24136,2730,1907.5,N/A,N/A,N/A,N/A,N/A,831.2,322,0.27,5.8,11.34,0.74,16,0.9,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,355,63,7,21703,2502.5,1715,0.271,305.6,168.9,117.4,0.6,735,1025,0.85,0,12.61,0.57,51,1,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,356,63,13,6052,1960,472.5,0.393,398.6,155.6,161.3,0.5,692.9,396,0.33,0,12.67,0.65,19,0.85,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,357,63,16,17530,2625,1382.5,0.38,193.6,193.6,210.7,0.7,488.9,207,0.17,0,11.05,0.76,10,0.6,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,358,63,18,12833,1277.5,1015,0.399,1676.6,698.2,1002.2,2.9,561.9,371,0.31,98.35,3.13,0.54,18,0.95,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,359,63,19,1642,1785,122.5,N/A,N/A,N/A,N/A,N/A,296.8,705,0.59,0,7.4,0.81,35,1,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,360,63,23,24962,1785,1977.5,0.403,835.8,227.8,978.3,1.7,337.4,480,0.4,0,9.72,0.47,24,0.9,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,361,63,30,25414,1995,2012.5,N/A,N/A,N/A,N/A,N/A,294.7,1006,0.84,1.19,9.64,0.5,50,0.95,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,362,63,35,22424,3570,1767.5,0.638,129.7,129.7,158.5,0.2,502.1,874,0.73,0.79,N/A,N/A,43,1,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,363,63,36,10705,2537.5,840,0.342,856.3,443.2,1344.8,3.25,150.3,321,0.27,0,N/A,N/A,16,0.85,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,364,63,43,4720,1750,367.5,0.379,1334.2,351.5,789.2,2.35,674.7,359,0.3,0,8.86,0.68,17,0.85,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,365,63,45,792,2310,52.5,0.422,2108.5,355.4,1267.4,1.4,417.4,1531,1.27,0,N/A,N/A,76,1,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,366,63,46,25816,1330,2047.5,N/A,N/A,N/A,N/A,N/A,260.8,586,0.49,0,16.1,0.66,29,1,5/9/2024,M05357,3,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,367,64,2,23226,2205,1837.5,N/A,N/A,N/A,N/A,N/A,1849.3,290,0.23,334.26,13.11,0.45,13,0.62,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,368,64,8,6163,52.5,490,0.271,150.1,150.1,2684.1,0.5,1562.4,519,0.41,0,11.31,0.71,24,0.9,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,369,64,10,19184,770,1522.5,0.34,537.6,249.2,234.8,1.15,642.2,311,0.25,0,17.33,0.69,14,0.95,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,370,64,11,22678,315,1802.5,0.394,228.9,228.9,136.7,0.55,1228.8,225,0.18,49.91,8.19,0.72,10,0.62,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,371,64,15,21456,2030,1697.5,0.338,552.9,334.8,260.2,1.2,1127.3,373,0.3,0,10.89,0.68,17,0.95,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,372,64,16,12821,1067.5,1015,0.514,259.5,154.5,133.3,0.35,274.2,751,0.59,0,11.45,0.55,35,1,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,373,64,18,25593,1277.5,2030,0.349,202.6,132.6,485.3,1.8,289.5,547,0.43,0,10.74,0.62,26,0.9,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,374,64,21,15983,2502.5,1260,N/A,N/A,N/A,N/A,N/A,396.4,279,0.22,0,15.66,0.73,13,0.71,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,375,64,22,1192,1610,87.5,0.373,1006.8,390.4,1972.6,2,846.8,366,0.29,0,4.94,0.48,17,0.95,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,376,64,23,3780,700,297.5,0.436,1120.4,294.5,493.1,1.3,398.6,272,0.22,0,8.46,0.68,12,0.81,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,377,64,27,10400,1050,822.5,0.411,289.5,205,219.3,0.85,268.5,524,0.41,0,8.95,0.6,24,1,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,378,64,30,24870,175,1977.5,0.344,126.7,126.7,141.1,0.4,359.3,380,0.3,0,8.3,0.7,18,0.86,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,379,64,31,20293,927.5,1610,0.364,429.5,310,228.2,0.9,590.3,313,0.25,0,10.8,0.58,14,0.95,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,380,64,33,13028,840,1032.5,0.492,102,102,78.3,0.25,266.6,767,0.61,0.54,5.97,0.73,36,1,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,381,64,35,5735,262.5,455,0.245,94.7,94.7,127.4,0.75,147.1,509,0.4,0,7.36,0.62,24,0.95,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,382,64,49,24317,2047.5,1925,0.348,830.1,242,325.5,1,132.4,1220,0.97,0,4.76,0.56,58,0.95,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,383,64,53,20817,2397.5,1645,N/A,N/A,N/A,N/A,N/A,126.5,281,0.22,0,7.48,0.34,13,0.76,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,384,64,55,16082,385,1277.5,0.366,137,137,110.7,0.35,535.5,306,0.24,0,21.93,0.64,14,0.95,5/9/2024,M05357,4,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,385,65,1,362,2485,17.5,0.427,154.5,154.5,157.5,0.35,2369.2,745,0.62,1.08,12.45,0.67,37,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,386,65,3,8316,3080,647.5,0.333,495.8,232.1,175.9,1,784.2,568,0.47,0,14.8,0.72,28,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,387,65,4,20343,1802.5,1610,N/A,N/A,N/A,N/A,N/A,660.7,323,0.27,0,15.63,0.73,16,0.95,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,388,65,5,10205,1487.5,805,0.401,299.9,299.9,228.2,0.75,552,572,0.48,0,16.17,0.56,28,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,389,65,8,14476,3080,1137.5,0.332,84.5,84.5,55.3,0.25,761.9,375,0.31,4.28,12.21,0.55,18,0.75,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,390,65,9,2329,2257.5,175,0.281,221.7,122.8,1760.9,2.9,2254.8,761,0.63,0,8.53,0.41,38,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,391,65,10,5869,2607.5,455,0.394,1303.2,493.4,1108.6,2.3,513.4,924,0.77,0,9.24,0.67,46,0.9,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,392,65,11,14392,1610,1137.5,0.335,362.5,362.5,486.2,1.05,495.4,531,0.44,0,8.78,0.62,26,0.95,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,393,65,14,2303,1802.5,175,0.21,84.5,84.5,110.7,0.5,674.3,476,0.4,0,10.53,0.62,23,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,394,65,16,17982,2835,1417.5,0.387,249.2,154.5,245.6,0.75,413.6,757,0.63,0,15.55,0.63,37,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,395,65,18,3667,2572.5,280,0.42,343.8,150.1,182.7,0.45,508.8,277,0.23,0,18.17,0.63,13,0.75,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,396,65,29,22796,2380,1802.5,0.37,91.6,91.6,123.7,0.45,374.7,316,0.26,3.01,5.89,0.61,15,0.95,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,397,65,32,24148,2940,1907.5,N/A,N/A,N/A,N/A,N/A,227.6,752,0.62,0,3.19,0.47,37,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,398,65,33,10070,2975,787.5,0.404,1762.5,557.3,543.6,1.6,208.9,2492,2.07,0,8.02,0.5,124,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,399,65,35,12282,3185,962.5,N/A,N/A,N/A,N/A,N/A,437,538,0.45,0,11.61,0.74,26,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,400,65,36,25412,1960,2012.5,N/A,N/A,N/A,N/A,N/A,359.2,427,0.35,0,11.26,0.73,21,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,401,65,38,5576,1330,437.5,0.476,200.9,200.9,141.1,0.4,140.9,633,0.53,0,9.28,0.59,31,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,402,65,42,1188,1540,87.5,0.36,295.6,204,814.3,0.75,185.2,741,0.62,0,10.66,0.49,37,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,403,65,43,23425,1837.5,1855,0.378,1469,491.2,1511.1,1.85,213.3,378,0.31,0,7.24,0.3,18,0.85,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,404,65,44,3243,2852.5,245,0.368,221.5,119.5,126.2,0.4,156.2,992,0.82,0,6.77,0.39,49,1,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,405,65,49,10715,2712.5,840,0.462,447,277,649.6,1.6,254.5,320,0.27,0,4.77,0.59,16,0.95,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,406,65,52,25438,2415,2012.5,N/A,N/A,N/A,N/A,N/A,299.6,267,0.22,0,12.1,0.64,13,0.8,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,407,65,53,17966,2555,1417.5,0.298,192.5,192.5,210,0.7,85.5,406,0.34,0,9.63,0.62,20,0.95,5/9/2024,M05357,5,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,408,66,5,14876,2380,1172.5,0.323,228.9,122.8,230.2,1.2,706.2,672,0.53,0,10.92,0.78,32,1,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,409,66,7,7153,1977.5,560,0.353,2266.9,692.3,1440.2,3.65,869.5,454,0.36,142.5,3.81,0.52,21,0.9,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,410,66,8,23658,2065,1872.5,0.413,245.3,245.3,199.5,0.65,484.5,234,0.19,0,14.75,0.59,11,0.67,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,411,66,11,21187,1172.5,1680,0.299,109.2,109.2,288.6,1,139.1,370,0.29,6.92,1.96,0.54,17,0.95,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,412,66,17,10593,577.5,840,N/A,N/A,N/A,N/A,N/A,387.9,655,0.52,0,11.86,0.58,31,1,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,413,66,22,21251,2292.5,1680,N/A,N/A,N/A,N/A,N/A,863.8,286,0.23,0,24.61,0.73,13,0.81,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,414,66,24,24016,630,1907.5,N/A,N/A,N/A,N/A,N/A,548.8,402,0.32,5.86,8.05,0.51,19,0.62,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,415,66,28,2745,1837.5,210,0.432,784.1,221.5,260.2,0.6,303.4,939,0.74,0,15.88,0.53,44,1,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,416,66,29,6954,2345,542.5,0.367,1445.9,623.8,1553.5,2.35,318.7,258,0.2,4.74,7.26,0.69,12,0.67,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,417,66,30,23600,1050,1872.5,0.376,502.9,253.7,161.3,0.7,259,808,0.64,0,7.53,0.48,38,1,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,418,66,33,1178,1365,87.5,0.332,369.8,292.6,343.8,0.9,301.6,614,0.49,0,12.72,0.51,29,1,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,419,66,48,14886,2555,1172.5,0.434,137,137,110.7,0.35,373.1,562,0.44,0,17.79,0.64,26,1,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,420,66,53,25854,1995,2047.5,0.202,119.5,119.5,1313,3.3,93.1,1117,0.88,0,N/A,N/A,53,1,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,421,66,56,1885,2187.5,140,0.476,685.2,333.7,495.6,1.15,334.8,290,0.23,0,10.36,0.58,13,0.81,5/9/2024,M05357,6,000091,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,422,67,1,22167,2922.5,1750,N/A,N/A,N/A,N/A,N/A,1913.1,432,0.34,233.42,3.16,0.09,20,0.81,5/9/2024,M04707,1,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,423,67,3,23865,1837.5,1890,0.387,284.5,144.2,156.5,0.4,527.4,565,0.45,0,8.5,0.57,26,0.9,5/9/2024,M04707,1,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,424,67,11,12688,2590,997.5,0.439,151.4,151.4,123.7,0.55,375.1,436,0.35,0,7.92,0.64,20,0.95,5/9/2024,M04707,1,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,425,67,13,10275,2712.5,805,N/A,N/A,N/A,N/A,N/A,781.4,1677,1.33,79.47,11.99,0.7,79,1,5/9/2024,M04707,1,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,426,67,22,25002,2485,1977.5,N/A,N/A,N/A,N/A,N/A,58.7,326,0.26,0,2.4,0.4,15,0.95,5/9/2024,M04707,1,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,427,67,25,6934,1995,542.5,N/A,N/A,N/A,N/A,N/A,307.8,297,0.24,0,11.6,0.59,14,0.62,5/9/2024,M04707,1,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,428,67,27,25169,1557.5,1995,0.326,554,277,1401.1,4.35,146.6,290,0.23,11.26,5.39,0.66,13,0.86,5/9/2024,M04707,1,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,429,67,30,16787,1172.5,1330,0.412,853.8,386.1,350.4,1,820.7,226,0.18,0,9.99,0.51,10,0.71,5/9/2024,M04707,1,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,430,67,35,9325,1487.5,735,N/A,N/A,N/A,N/A,N/A,752.3,243,0.19,208.49,16.26,0.65,11,0.67,5/9/2024,M04707,1,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,431,67,37,13148,2940,1032.5,N/A,N/A,N/A,N/A,N/A,310.6,281,0.22,0,3.08,0.56,13,0.71,5/9/2024,M04707,1,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,432,67,43,9626,2905,752.5,0.394,379.3,242.3,1465.8,3.15,119.7,466,0.37,0,N/A,N/A,22,1,5/9/2024,M04707,1,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,433,68,2,8240,1750,647.5,0.427,105,105,140,0.4,926.8,513,0.39,0,7.89,0.67,23,1,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,434,68,3,13361,2817.5,1050,0.374,326.6,207.1,149.5,0.7,799.2,590,0.45,0,16.97,0.66,26,1,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,435,68,5,19505,2537.5,1540,0.285,130.9,130.9,70,0.45,567.7,370,0.28,0,15.36,0.73,16,1,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,436,68,7,7818,2065,612.5,0.331,525.8,423.8,1254.6,3.65,549.9,388,0.29,0,14.86,0.68,17,1,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,437,68,21,3221,2467.5,245,0.37,495.4,348.2,339.8,1.25,248.1,267,0.2,9.28,N/A,N/A,12,0.86,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,438,68,26,18211,2992.5,1435,0.371,302.9,116.4,1624,0.65,327.2,335,0.25,5.89,3.22,0.65,15,0.95,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,439,68,28,9192,3010,717.5,N/A,N/A,N/A,N/A,N/A,405.4,292,0.22,0,12.57,0.76,13,0.95,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,440,68,31,10171,892.5,805,0.369,626.2,506.7,491.2,1.3,339.3,629,0.48,224.84,6.22,0.57,28,1,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,441,68,32,17916,1680,1417.5,0.399,347.3,224.5,189.3,0.55,344,410,0.31,0,12.06,0.62,18,0.95,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,442,68,33,5666,2905,437.5,0.347,307,183.4,186,0.75,306.2,422,0.32,0,6.28,0.45,19,0.86,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,443,68,36,11738,1365,927.5,0.379,1738.6,721,1285.1,4.4,248.7,363,0.27,0,5.12,0.29,16,1,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,444,68,39,10701,2467.5,840,0.403,439,196.7,219.3,0.6,97.5,493,0.37,1.36,N/A,N/A,22,1,5/9/2024,M04707,2,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,445,69,9,979,1732.5,70,N/A,N/A,N/A,N/A,N/A,719.2,448,0.34,0,17.33,0.68,20,1,5/9/2024,M04707,3,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,446,69,23,13695,962.5,1085,0.375,256.4,256.4,245,0.7,107.9,236,0.18,189.99,3.95,0.45,10,0.73,5/9/2024,M04707,3,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,447,70,3,8220,1400,647.5,0.392,1623.1,397.6,1087.3,2.9,752.9,231,0.18,0,5.83,0.24,11,0.76,5/9/2024,M04707,4,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,448,70,4,12031,2642.5,945,0.377,177.8,177.8,178.5,0.45,817,248,0.2,0,14.85,0.77,11,0.67,5/9/2024,M04707,4,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,449,70,5,16797,1347.5,1330,0.373,183.4,183.4,188.5,0.55,750.9,375,0.3,0,13.19,0.66,17,0.95,5/9/2024,M04707,4,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,450,70,6,19232,1610,1522.5,0.34,1375.4,482.4,810.7,3.8,792,342,0.27,0,12.25,0.58,16,0.86,5/9/2024,M04707,4,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,451,70,9,8941,2467.5,700,0.41,144.5,144.5,133.3,0.5,896.9,248,0.2,0,17.24,0.65,11,0.9,5/9/2024,M04707,4,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,452,70,13,12901,2467.5,1015,N/A,N/A,N/A,N/A,N/A,209.2,225,0.18,0,7.54,0.56,10,0.62,5/9/2024,M04707,4,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,453,70,14,4706,1505,367.5,N/A,N/A,N/A,N/A,N/A,483.5,290,0.23,352.78,0.85,0.11,13,0.71,5/9/2024,M04707,4,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,454,70,19,17719,2082.5,1400,0.341,132.6,132.6,110.7,0.45,423.6,362,0.29,0,3.4,0.22,17,0.81,5/9/2024,M04707,4,000092,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
