Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,801,73,1,3,84.5,0.204,0.945,2.8,1274,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,802,73,1,4,376,0.363,0.997,1.2,943.4,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,803,73,1,5,232.9,0.324,0.992,1.35,1065.3,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,804,73,1,6,144.2,0.475,0.996,1.3,994.9,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,805,73,1,7,302.9,0.402,0.995,0.15,94.2,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,806,73,1,8,170,0.281,0.992,0.15,192.5,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,807,73,1,9,154.5,0.375,0.99,0.3,127.4,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,808,73,1,10,139.8,0.454,0.995,0.35,144.3,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,809,73,1,11,122.8,0.353,0.998,0.25,122.5,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,810,73,2,1,130.9,0.314,0.988,0.05,136.7,292,0.24,7.05,4.84,0.65,14,0.6,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,811,73,3,1,172,0.526,0.994,0.1,24.7,466,0.39,1.38,12.66,0.52,23,0.75,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,812,73,5,1,119.5,0.302,0.998,0.05,35,443,0.37,0,9.13,0.6,22,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,813,73,8,1,186.4,0.425,0.997,0,70,1396,1.16,0,17.86,0.72,69,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,814,73,8,2,126.7,0.419,0.979,0.05,17.5,1396,1.16,0,17.86,0.72,69,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,815,73,9,1,141.1,0.295,0.986,0,24.7,357,0.3,0,10.42,0.62,17,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,816,73,11,1,154.5,0.34,0.997,0,55.3,255,0.21,0,8.48,0.59,12,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,817,73,24,1,157.8,0.245,0.963,0,70,304,0.25,0,13.35,0.64,15,0.8,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,818,73,26,1,240.1,0.444,0.999,3.15,1358.8,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,819,73,26,2,218.4,0.401,0.999,2.7,732.7,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,820,73,26,3,155.5,0.338,0.996,1.6,1127.8,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,821,73,26,4,281.2,0.394,0.994,1.35,1022.2,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,822,73,26,5,70,0.35,1,1.5,1055.4,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,823,73,26,6,116.4,0.484,0.995,0.45,266.6,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,824,73,26,7,288.4,0.429,0.996,0,55.3,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,825,73,26,8,132.6,0.437,0.994,0.35,158.5,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,826,73,26,9,204.2,0.384,0.984,0.05,106.4,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,827,73,26,10,179.2,0.612,0.999,0,17.5,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,828,73,32,1,243.1,0.454,0.993,0.1,126.2,987,0.82,0,8.96,0.54,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,829,73,32,2,207,0.529,0.989,0,72.2,987,0.82,0,8.96,0.54,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,830,73,38,1,285.3,0.4,0.995,0.1,35,365,0.3,0,12.92,0.55,18,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,831,73,38,2,112.2,0.291,0.981,0.15,39.1,365,0.3,0,12.92,0.55,18,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,832,73,40,1,129.7,0.388,0.981,0.05,17.5,212,0.18,0,4.08,0.33,10,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,833,73,42,1,200.9,0.386,0.996,0.05,17.5,1132,0.94,0,11.71,0.56,56,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,834,73,50,1,158.6,0.312,0.998,0,0,324,0.27,0,13.61,0.55,16,0.85,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,835,73,50,2,116.5,0.339,0.966,0,165.1,324,0.27,0,13.61,0.55,16,0.85,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,836,73,51,1,77.2,0.143,0.989,0,35,1431,1.19,0,N/A,N/A,71,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,837,73,52,1,263.6,0.395,0.983,0,0,562,0.47,0,5.28,0.4,28,0.95,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,838,73,54,1,161.6,0.41,1,4.55,1188.2,321,0.27,0,18.18,0.54,16,0.95,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,839,74,2,1,259.8,0.37,0.998,2.15,1068.8,352,0.31,0,8.89,0.68,18,1,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,840,74,11,1,179.5,0.447,0.998,0.35,55.3,502,0.44,0,N/A,N/A,26,1,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,841,74,24,1,172,0.354,0.992,0.3,141.1,252,0.22,0,13.37,0.66,13,0.79,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,842,74,24,2,168.9,0.486,0.99,0,136.7,252,0.22,0,13.37,0.66,13,0.79,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,843,74,25,1,299.8,0.272,0.998,0,305.6,308,0.27,0,11.77,0.65,16,1,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,844,74,32,1,337.9,0.384,0.994,0.55,260.2,267,0.23,0,11.92,0.55,14,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,845,74,32,2,169,0.408,0.994,0.55,243.7,267,0.23,0,11.92,0.55,14,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,846,74,32,3,94.7,0.383,0.998,0.55,899.5,267,0.23,0,11.92,0.55,14,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,847,74,32,4,189.5,0.372,0.994,0.1,24.7,267,0.23,0,11.92,0.55,14,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,848,74,32,5,200.1,0.409,0.997,0.05,17.5,267,0.23,0,11.92,0.55,14,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,849,74,32,6,91.6,0.37,1,0.1,804.4,267,0.23,0,11.92,0.55,14,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,850,74,34,1,232.9,0.206,0.993,2.4,612.2,334,0.29,0,6.33,0.51,17,0.68,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,851,74,34,2,744.6,0.342,0.996,0,1129.4,334,0.29,0,6.33,0.51,17,0.68,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,852,74,34,3,151.4,0.243,0.995,1.5,470.9,334,0.29,0,6.33,0.51,17,0.68,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,853,74,34,4,296.6,0.375,0.996,1.2,267.1,334,0.29,0,6.33,0.51,17,0.68,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,854,74,34,5,87.5,0.267,0.99,1.4,1535.2,334,0.29,0,6.33,0.51,17,0.68,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,855,74,34,6,387.3,0.364,0.996,0.4,212.9,334,0.29,0,6.33,0.51,17,0.68,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,856,74,34,7,102,0.326,0.996,0.85,321.7,334,0.29,0,6.33,0.51,17,0.68,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,857,74,34,8,176.1,0.425,0.991,0.7,299.6,334,0.29,0,6.33,0.51,17,0.68,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,858,74,34,9,208.1,0.371,0.996,0,0,334,0.29,0,6.33,0.51,17,0.68,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,859,74,35,1,186.4,0.24,0.985,4.65,1128.3,263,0.23,0,9.3,0.54,13,0.84,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,860,74,35,2,249.2,0.374,0.986,1.65,548.1,263,0.23,0,9.3,0.54,13,0.84,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,861,74,35,3,126.7,0.494,0.996,1.75,520.3,263,0.23,0,9.3,0.54,13,0.84,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,862,74,35,4,633.1,0.374,0.998,0.15,78.3,263,0.23,0,9.3,0.54,13,0.84,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,863,74,35,5,192.3,0.407,0.996,1.15,511.1,263,0.23,0,9.3,0.54,13,0.84,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,864,74,35,6,219.5,0.387,0.998,1,336.2,263,0.23,0,9.3,0.54,13,0.84,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,865,74,35,7,246.2,0.477,0.999,1.05,339.8,263,0.23,0,9.3,0.54,13,0.84,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,866,74,35,8,320.4,0.33,0.992,0.15,35,263,0.23,0,9.3,0.54,13,0.84,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,867,74,50,1,102,0.408,0.998,0.1,35,319,0.28,0,N/A,N/A,16,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,868,75,2,1,200.9,0.326,0.987,0.8,462,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,869,75,2,2,491.2,0.49,0.998,0.4,221.4,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,870,75,2,3,196.7,0.305,0.994,0.55,291.3,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,871,75,2,4,150.6,0.518,0.993,0.8,346.5,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,872,75,2,5,469.7,0.431,0.999,0,39.1,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,873,75,2,6,347.3,0.529,0.998,0.4,227.5,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,874,75,2,7,169,0.472,0.99,0.7,383.8,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,875,75,2,8,169,0.438,0.99,0.6,247.5,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,876,75,2,9,102,0.43,0.985,0.65,260.2,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,877,75,2,10,102,0.527,0.994,0.4,272.2,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,878,75,2,11,155.5,0.429,0.994,0.25,123.7,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,879,75,2,12,122.5,0.501,0.962,0.05,24.7,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,880,75,3,1,112.2,0.26,0.982,0.65,713.9,717,0.57,170.73,4.66,0.55,34,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,881,75,3,2,327.6,0.383,0.998,0,694.1,717,0.57,170.73,4.66,0.55,34,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,882,75,3,3,182.2,0.37,0.979,0,102,717,0.57,170.73,4.66,0.55,34,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,883,75,5,1,116.4,0.468,0.992,0.05,35,467,0.37,0,14.59,0.7,22,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,884,75,11,1,177.8,0.481,0.995,0,70,566,0.45,0,15.47,0.61,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,885,75,16,1,157.8,0.373,0.996,0,74.2,544,0.43,2.13,1.5,0.52,25,0.9,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,886,75,16,2,161.7,0.388,0.986,0,72.2,544,0.43,2.13,1.5,0.52,25,0.9,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,887,75,19,1,165.8,0.428,0.997,0.75,1682.9,723,0.57,0,7.24,0.54,34,0.67,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,888,75,19,2,134,0.542,0.998,0.85,1673.1,723,0.57,0,7.24,0.54,34,0.67,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,889,75,19,3,87.5,0.35,1,0.7,1660.2,723,0.57,0,7.24,0.54,34,0.67,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,890,75,19,4,250.4,0.432,0.996,0.2,1429.9,723,0.57,0,7.24,0.54,34,0.67,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,891,75,19,5,157.8,0.432,0.996,0.05,35,723,0.57,0,7.24,0.54,34,0.67,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,892,75,19,6,133.9,0.323,0.998,0,0,723,0.57,0,7.24,0.54,34,0.67,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,893,75,19,7,119.5,0.466,0.993,0.05,24.7,723,0.57,0,7.24,0.54,34,0.67,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,894,75,19,8,119.5,0.618,0.998,0,1307.8,723,0.57,0,7.24,0.54,34,0.67,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,895,75,25,1,119.5,0.597,0.996,0,78.3,416,0.33,0,12.74,0.53,19,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,896,75,33,1,295.6,0.294,0.998,0.15,35,511,0.4,0,11.87,0.64,24,0.95,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,897,75,33,2,172,0.28,0.974,0.4,89.2,511,0.4,0,11.87,0.64,24,0.95,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,898,75,33,3,129.7,0.275,0.997,0.35,157.5,511,0.4,0,11.87,0.64,24,0.95,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,899,75,33,4,84.5,0.422,0.998,0.45,193.3,511,0.4,0,11.87,0.64,24,0.95,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,900,75,33,5,182.6,0.514,0.993,0,17.5,511,0.4,0,11.87,0.64,24,0.95,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,901,75,34,1,313.5,0.414,0.997,0.6,1048.4,502,0.4,0,9.82,0.48,23,0.86,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,902,75,34,2,431.4,0.43,0.997,0.25,1361.9,502,0.4,0,9.82,0.48,23,0.86,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,903,75,44,1,189.5,0.254,0.982,0.1,24.7,299,0.24,0,19.32,0.57,14,0.81,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,904,75,44,2,102,0.492,0.993,0.05,17.5,299,0.24,0,19.32,0.57,14,0.81,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,905,76,3,1,281.2,0.485,0.999,0.95,384.2,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,906,76,3,2,164.7,0.397,0.997,0.95,384.2,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,907,76,3,3,102,0.513,0.995,1,393.3,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,908,76,3,4,250.3,0.507,0.994,0.6,267.7,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,909,76,3,5,172,0.552,0.997,0.7,322.7,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,910,76,3,6,151.5,0.423,0.995,0.65,302.1,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,911,76,3,7,326.2,0.444,0.998,0,35,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,912,76,3,8,277,0.475,0.991,0.15,94.2,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,913,76,3,9,102,0.397,0.973,0.45,178.5,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,914,76,3,10,126.6,0.323,0.965,0.15,140,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,915,76,3,11,186.5,0.441,0.995,0.05,55.3,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,916,76,4,1,211.1,0.43,0.985,0,52.5,353,0.27,315.85,3.11,0.16,16,0.77,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,917,76,6,1,406.7,0.393,0.998,0.15,127.4,278,0.21,248.21,10.92,0.63,12,0.68,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,918,76,6,2,119.5,0.298,0.995,0.45,172.4,278,0.21,248.21,10.92,0.63,12,0.68,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,919,76,6,3,112.2,0.568,0.995,0.35,144.3,278,0.21,248.21,10.92,0.63,12,0.68,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,920,76,6,4,175.3,0.383,0.997,0.05,110.7,278,0.21,248.21,10.92,0.63,12,0.68,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,921,76,6,5,154.2,0.38,0.999,0,17.5,278,0.21,248.21,10.92,0.63,12,0.68,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,922,76,6,6,102,0.373,0.986,0.05,35,278,0.21,248.21,10.92,0.63,12,0.68,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,923,76,7,1,87.5,0.283,0.993,1.65,440.6,347,0.26,0,15.36,0.68,15,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,924,76,7,2,246.1,0.344,0.999,0.15,35,347,0.26,0,15.36,0.68,15,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,925,76,13,1,393.5,0.416,0.988,1.5,371.2,310,0.23,3.44,16.69,0.73,14,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,926,76,13,2,112.2,0.433,0.994,2.1,564.4,310,0.23,3.44,16.69,0.73,14,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,927,76,13,3,109.2,0.308,0.998,0.55,136.7,310,0.23,3.44,16.69,0.73,14,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,928,76,13,4,165.9,0.323,0.989,0,24.7,310,0.23,3.44,16.69,0.73,14,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,929,76,16,1,144.2,0.23,0.982,0,35,248,0.19,0,12.33,0.61,11,0.73,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,930,76,19,1,408.3,0.449,0.997,0.05,24.7,386,0.29,0,8.92,0.65,17,0.91,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,931,76,19,2,119.5,0.364,0.982,0.55,210,386,0.29,0,8.92,0.65,17,0.91,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,932,76,19,3,109.1,0.304,0.998,0.05,35,386,0.29,0,8.92,0.65,17,0.91,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,933,76,19,4,94.7,0.463,0.987,0.1,52.5,386,0.29,0,8.92,0.65,17,0.91,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,934,76,22,1,87.5,0.42,0.986,4.1,1185.1,1425,1.08,0,4.03,0.49,64,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,935,76,22,2,301.8,0.397,0.997,3.15,819.7,1425,1.08,0,4.03,0.49,64,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,936,76,22,3,310,0.342,0.997,1.55,334.3,1425,1.08,0,4.03,0.49,64,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
