Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,696,255,3,3,98.9,0.316,0.991,0,0,130,0.22,0,5.21,0.48,13,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,697,255,5,1,232.8,0.241,0.997,0,315.5,174,0.29,0,11.41,0.61,17,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,698,255,5,2,84.5,0.217,0.983,0.4,1290.7,174,0.29,0,11.41,0.61,17,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,699,255,10,1,161.7,0.493,0.978,0.1,35,115,0.19,0,5.52,0.71,11,0.9,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,700,255,13,1,271,0.436,0.996,0.05,719.4,378,0.63,0,3.19,0.45,37,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,701,255,13,2,94.7,0.317,0.986,0,94.2,378,0.63,0,3.19,0.45,37,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,702,255,15,1,259.8,0.392,0.999,0.1,24.7,167,0.28,0,8.97,0.68,16,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,703,255,15,2,84.5,0.422,0.998,0.2,63.1,167,0.28,0,8.97,0.68,16,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,704,255,16,1,126.7,0.243,0.972,0,17.5,422,0.7,0.84,5.86,0.58,42,0.9,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,705,255,19,1,137,0.551,0.997,0.1,24.7,227,0.38,0,3.17,0.36,22,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,706,255,20,1,413.1,0.356,0.997,1.85,287,124,0.21,0,4.89,0.18,12,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,707,255,20,2,185.4,0.33,0.997,1.45,328.8,124,0.21,0,4.89,0.18,12,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,708,255,20,3,112.2,0.433,0.989,0.05,17.5,124,0.21,0,4.89,0.18,12,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,709,255,26,1,98.9,0.24,0.988,0,0,124,0.21,0,8.62,0.66,12,1,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,710,255,30,1,386.2,0.223,0.997,0.95,267.1,108,0.18,0,4.71,0.37,10,0.8,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,711,255,30,2,249,0.366,0.991,1.2,313,108,0.18,0,4.71,0.37,10,0.8,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,712,255,30,3,257.5,0.3,0.995,0.1,74.2,108,0.18,0,4.71,0.37,10,0.8,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,713,255,30,4,207.3,0.354,0.994,0.25,87.5,108,0.18,0,4.71,0.37,10,0.8,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,714,255,30,5,98.9,0.32,0.995,0,0,108,0.18,0,4.71,0.37,10,0.8,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,715,255,34,1,144.2,0.409,0.998,0.05,24.7,131,0.22,26.29,1.83,0.21,13,0.9,4/11/2024,T002604,21,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,716,256,11,1,77.2,0.222,0.977,1.95,714.9,88,0.18,0,9.19,0.57,11,1,4/11/2024,T002604,22,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,717,256,11,2,158.6,0.23,0.996,0.05,484,88,0.18,0,9.19,0.57,11,1,4/11/2024,T002604,22,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,718,256,11,3,126.6,0.219,0.997,0.05,488.1,88,0.18,0,9.19,0.57,11,1,4/11/2024,T002604,22,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,719,256,11,4,77.2,0.253,0.976,0.05,35,88,0.18,0,9.19,0.57,11,1,4/11/2024,T002604,22,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,720,259,1,1,94.7,0.383,0.998,0.05,17.5,147,0.24,0,5.82,0.41,14,0.7,4/11/2024,T002516,1,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,721,259,5,1,137,0.334,0.983,0.05,24.7,133,0.22,0,5.96,0.55,13,0.6,4/11/2024,T002516,1,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,722,265,2,1,126.7,0.425,0.996,0,17.5,131,0.22,0,9.32,0.59,13,0.9,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,723,265,5,1,84.5,0.273,0.981,0.05,17.5,113,0.19,0,5.72,0.57,11,0.8,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,724,265,17,1,77.2,0.243,0.972,0.5,165.1,370,0.61,0,13.08,0.57,37,1,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,725,265,19,1,281.2,0.358,0.997,0.05,432.2,123,0.2,0,4.23,0.35,12,0.9,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,726,265,20,1,119.5,0.295,0.968,0.05,17.5,166,0.28,0,5.24,0.29,16,0.9,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,727,265,27,1,119.5,0.303,0.989,0.1,24.7,254,0.42,0,N/A,N/A,25,1,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,728,265,29,1,221.5,0.373,0.996,0.05,99,185,0.31,0,6.01,0.45,18,1,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,729,265,30,1,253.4,0.389,0.995,3.15,970.3,128,0.21,0,8.61,0.61,12,1,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,730,265,30,2,112.2,0.568,0.991,3.35,976.6,128,0.21,0,8.61,0.61,12,1,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,731,265,34,1,169,0.426,0.987,0,24.7,162,0.27,0,5.86,0.46,16,1,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,732,265,35,1,162.8,0.348,0.983,0.1,35,1006,1.67,0.59,5.04,0.49,100,1,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,733,265,35,2,196.7,0.455,0.996,0.05,17.5,1006,1.67,0.59,5.04,0.49,100,1,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,734,265,35,3,84.5,0.422,0.998,0.1,35,1006,1.67,0.59,5.04,0.49,100,1,4/11/2024,T002516,7,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,735,266,5,1,94.7,0.345,0.965,0.05,17.5,125,0.21,0,11.22,0.56,12,0.7,4/11/2024,T002516,8,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,736,266,8,1,94.7,0.387,0.999,0.1,35,419,0.7,0,N/A,N/A,41,1,4/11/2024,T002516,8,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,737,266,18,1,319.6,0.349,0.997,1.85,1545.7,126,0.21,0,6.38,0.37,12,0.9,4/11/2024,T002516,8,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,738,266,18,2,119.5,0.397,0.998,2.05,1505.4,126,0.21,0,6.38,0.37,12,0.9,4/11/2024,T002516,8,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,739,266,18,3,206.7,0.273,0.998,0.8,1378.5,126,0.21,0,6.38,0.37,12,0.9,4/11/2024,T002516,8,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,740,266,18,4,123.6,0.503,0.993,0.05,17.5,126,0.21,0,6.38,0.37,12,0.9,4/11/2024,T002516,8,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,741,266,19,1,142.8,0.418,0.995,4.35,1212.6,120,0.2,0,9.21,0.54,12,0.8,4/11/2024,T002516,8,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,742,266,19,2,112.2,0.554,0.996,4.3,1196.2,120,0.2,0,9.21,0.54,12,0.8,4/11/2024,T002516,8,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,743,266,19,3,323.4,0.35,0.989,3.1,243.1,120,0.2,0,9.21,0.54,12,0.8,4/11/2024,T002516,8,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,744,266,19,4,208.1,0.383,0.999,1.2,282.7,120,0.2,0,9.21,0.54,12,0.8,4/11/2024,T002516,8,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,745,267,4,1,310.4,0.39,0.997,0.4,55.3,178,0.27,0,5.27,0.56,16,0.91,4/11/2024,T002516,9,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,746,267,4,2,94.7,0.498,0.993,0.75,126.2,178,0.27,0,5.27,0.56,16,0.91,4/11/2024,T002516,9,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,747,267,11,1,77.2,0.253,0.976,0.05,35,146,0.22,0,5.7,0.51,13,0.91,4/11/2024,T002516,9,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,748,267,16,1,94.7,0.301,0.992,0.05,24.7,140,0.21,0,10.02,0.57,12,0.91,4/11/2024,T002516,9,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,749,267,22,1,77.2,0.285,0.983,0.05,17.5,158,0.24,0,6.49,0.48,14,1,4/11/2024,T002516,9,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,750,267,24,1,91.6,0.37,1,0.05,35,170,0.26,0,7.98,0.6,15,1,4/11/2024,T002516,9,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,751,267,26,1,189.8,0.327,0.991,0.1,35,287,0.43,0,9.82,0.57,26,1,4/11/2024,T002516,9,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,752,267,28,1,157.3,0.335,0.998,0.05,299,122,0.18,0,0.68,0.04,11,0.82,4/11/2024,T002516,9,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,753,271,8,1,102,0.373,0.986,0,17.5,442,0.67,0,12.79,0.59,40,1,4/11/2024,T002516,13,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,754,271,14,1,300.8,0.36,0.998,1.45,475.4,409,0.62,0,4.22,0.3,37,0.82,4/11/2024,T002516,13,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,755,271,14,2,140.3,0.381,0.984,1.8,438.9,409,0.62,0,4.22,0.3,37,0.82,4/11/2024,T002516,13,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,756,271,20,1,137,0.38,0.983,0.4,35,752,1.14,0,6.87,0.59,68,1,4/11/2024,T002516,13,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,757,271,36,1,119.5,0.391,0.999,0.2,94.2,248,0.37,0,8.43,0.46,22,1,4/11/2024,T002516,13,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,758,271,36,2,149.4,0.412,0.997,0.1,24.7,248,0.37,0,8.43,0.46,22,1,4/11/2024,T002516,13,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,759,272,8,1,137,0.448,0.991,0.05,24.7,260,0.39,0,12.37,0.64,23,1,4/11/2024,T002516,14,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,760,272,9,1,77.2,0.379,0.997,0.1,17.5,304,0.46,0,6.25,0.45,27,1,4/11/2024,T002516,14,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,761,272,15,1,119.5,0.494,0.996,0.2,105,139,0.21,0,11.58,0.72,12,0.82,4/11/2024,T002516,14,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,762,272,20,1,94.7,0.463,0.992,3.15,579.9,345,0.52,0,9.31,0.67,31,1,4/11/2024,T002516,14,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,763,272,20,2,137,0.362,0.993,0.05,35,345,0.52,0,9.31,0.67,31,1,4/11/2024,T002516,14,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,764,272,23,1,373,0.376,0.996,0.05,17.5,135,0.2,18.16,0.73,-0.02,12,0.64,4/11/2024,T002516,14,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,765,272,29,1,697.4,0.352,0.998,1.05,516.8,870,1.31,0.22,N/A,N/A,79,1,4/11/2024,T002516,14,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,766,272,29,2,123.6,0.409,0.999,0.2,106.4,870,1.31,0.22,N/A,N/A,79,1,4/11/2024,T002516,14,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,767,273,5,1,109.2,0.441,0.999,4.35,416,183,0.25,0,7.06,0.51,15,0.83,4/11/2024,T002516,15,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,768,273,5,2,116.4,0.324,0.993,0.15,24.7,183,0.25,0,7.06,0.51,15,0.83,4/11/2024,T002516,15,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,769,273,22,1,204,0.475,0.997,0.25,110.7,288,0.4,0,8.13,0.45,24,0.75,4/11/2024,T002516,15,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,770,273,31,1,134.9,0.26,0.996,0,0,517,0.72,0,9.62,0.37,43,0.67,4/11/2024,T002516,15,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,771,274,13,1,186.5,0.311,0.998,0,315.5,223,0.34,0,3.78,0.58,20,0.82,4/11/2024,T002516,16,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,772,274,23,1,154.5,0.303,0.996,0.1,24.7,344,0.52,0,N/A,N/A,31,1,4/11/2024,T002516,16,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,773,275,2,1,169,0.461,0.997,0.15,24.7,153,0.23,0,15.67,0.75,13,1,4/11/2024,T002516,17,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,774,275,4,1,148.4,0.307,0.98,0.1,24.7,254,0.38,0,13.47,0.66,23,1,4/11/2024,T002516,17,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,775,275,17,1,98.9,0.259,0.991,0.1,446.2,177,0.27,0,8.83,0.5,16,0.64,4/11/2024,T002516,17,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,776,275,19,1,326.3,0.408,0.998,0.05,24.7,155,0.23,0,N/A,N/A,14,1,4/11/2024,T002516,17,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,777,275,22,1,94.7,0.463,0.992,0.05,24.7,143,0.22,0,6.58,0.38,13,0.82,4/11/2024,T002516,17,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,778,275,27,1,323.5,0.439,0.999,0.4,110.7,146,0.22,0,1,0.03,13,0.73,4/11/2024,T002516,17,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,779,276,18,1,77.2,0.305,0.977,0.05,35,121,0.17,0,15.35,0.69,10,0.75,4/11/2024,T002516,18,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,780,276,20,1,84.5,0.422,0.998,0.05,24.7,308,0.43,0,4.46,0.39,25,1,4/11/2024,T002516,18,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,781,276,21,1,196.7,0.438,0.996,0.05,24.7,624,0.86,0,4.57,0.35,52,1,4/11/2024,T002516,18,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,782,276,28,1,141.1,0.341,0.993,0.05,17.5,350,0.48,0,5.55,0.36,29,1,4/11/2024,T002516,18,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,0
1,783,278,1,1,77.2,0.319,0.984,0.05,35,124,0.21,0,9.34,0.66,12,0.7,4/11/2024,T002516,20,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,784,278,4,1,116.4,0.378,0.999,0.05,17.5,289,0.48,0,8.08,0.54,28,1,4/11/2024,T002516,20,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,785,278,5,1,134,0.438,0.998,0.05,17.5,434,0.72,0,16.91,0.8,43,1,4/11/2024,T002516,20,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,786,278,5,2,87.5,0.225,0.927,0,72.2,434,0.72,0,16.91,0.8,43,1,4/11/2024,T002516,20,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,787,278,5,3,87.5,0.42,0.986,0.05,17.5,434,0.72,0,16.91,0.8,43,1,4/11/2024,T002516,20,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,788,278,7,1,84.5,0.307,0.983,0.05,17.5,317,0.53,0,12.04,0.61,31,1,4/11/2024,T002516,20,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,789,278,8,1,122.5,0.422,0.995,0.1,35,101,0.17,0,10.1,0.66,10,0.6,4/11/2024,T002516,20,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,790,278,10,1,122.5,0.48,0.994,0.05,24.7,180,0.3,0,5.64,0.42,18,0.9,4/11/2024,T002516,20,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,791,278,13,1,307.1,0.436,0.999,0.05,17.5,223,0.37,0,12.9,0.61,22,1,4/11/2024,T002516,20,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,792,278,13,2,102,0.404,0.996,0.1,55.3,223,0.37,0,12.9,0.61,22,1,4/11/2024,T002516,20,71,DOP22 W3 Organoids T002516,22,Default Group,#999999,20.3.2024,1
1,793,282,1,1,102,0.492,0.993,0.25,127.4,908,1.16,0,9.5,0.67,69,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,794,282,3,1,137,0.237,0.985,0.35,106.4,138,0.18,0,10.82,0.69,10,0.69,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,795,282,5,1,94.7,0.484,0.99,0.15,35,248,0.32,0,9.43,0.58,19,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,796,282,7,1,171,0.35,0.996,0.05,55.3,746,0.95,0,N/A,N/A,57,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,797,282,8,1,94.7,0.239,0.962,0.1,35,266,0.34,0,16.38,0.84,20,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,798,282,10,1,126.7,0.422,0.999,0.05,17.5,460,0.59,0,6.93,0.65,35,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,799,282,11,1,218.4,0.363,0.989,0.05,24.7,324,0.41,0,7.64,0.49,24,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,800,282,12,1,87.5,0.35,1,0.05,24.7,278,0.36,0,10.59,0.67,21,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,801,282,13,1,168.9,0.428,0.997,0,35,255,0.33,0,16.59,0.76,19,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,802,282,15,1,193.6,0.424,0.998,0.05,17.5,252,0.32,0,11.83,0.53,19,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,803,282,15,2,77.2,0.3,0.998,0,52.5,252,0.32,0,11.83,0.53,19,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,804,282,15,3,102,0.527,0.996,0,24.7,252,0.32,0,11.83,0.53,19,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,805,282,20,1,164.6,0.356,0.999,0.1,24.7,197,0.25,0,10.23,0.68,15,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,806,282,24,1,126.7,0.332,0.991,4.45,1280.4,196,0.25,0,5.46,0.6,15,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,807,282,24,2,351.2,0.312,0.987,3.45,979.1,196,0.25,0,5.46,0.6,15,1,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,808,282,29,1,200.9,0.395,0.984,0.2,35,163,0.21,0,4.48,0.32,12,0.85,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,809,282,35,1,169,0.485,0.997,0.05,24.7,130,0.17,0,6.4,0.57,10,0.62,4/16/2024,T002604,2,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,1
1,810,283,2,1,116.4,0.353,0.989,0.05,35,393,0.36,0,10.25,0.56,21,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,811,283,6,1,91.6,0.291,0.987,0.1,24.7,417,0.38,0,6.4,0.57,23,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,812,283,9,1,144.2,0.363,0.995,0.15,35,361,0.33,0,3.29,0.45,20,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,813,283,10,1,174.8,0.41,0.991,0.05,17.5,422,0.39,0,7.6,0.57,23,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,814,283,15,1,169,0.506,0.998,0.05,24.7,403,0.37,0,7.91,0.45,22,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,815,283,15,2,147.2,0.603,0.993,0.1,39.1,403,0.37,0,7.91,0.45,22,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,816,283,15,3,94.7,0.463,0.992,0.1,39.1,403,0.37,0,7.91,0.45,22,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,817,283,16,1,309,0.383,0.997,0.1,24.7,301,0.28,0,9.38,0.46,16,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,818,283,16,2,102,0.416,0.999,0.45,189.3,301,0.28,0,9.38,0.46,16,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,819,283,16,3,147.2,0.443,0.994,0.1,35,301,0.28,0,9.38,0.46,16,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,820,283,16,4,106.1,0.336,0.995,0.15,39.1,301,0.28,0,9.38,0.46,16,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,821,283,20,1,164.7,0.453,0.998,1.35,516.8,224,0.21,0,6.06,0.47,12,0.94,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,822,283,20,2,214.2,0.406,0.996,1,345.2,224,0.21,0,6.06,0.47,12,0.94,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,823,283,20,3,102,0.513,0.995,0.55,161.3,224,0.21,0,6.06,0.47,12,0.94,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,824,283,21,1,408,0.414,0.998,0.05,35,673,0.62,0,8.37,0.52,37,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,825,283,22,1,105,0.4,0.99,0.05,24.7,249,0.23,0,7.86,0.5,13,0.89,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,826,283,23,1,84.5,0.345,0.99,0.45,63.1,203,0.19,0,3.74,0.59,11,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,827,283,24,1,77.2,0.311,0.996,0.85,578.6,625,0.58,0,7.66,0.52,34,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,828,283,24,2,94.7,0.273,0.98,0.5,267.7,625,0.58,0,7.66,0.52,34,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,829,283,24,3,137,0.311,0.992,0,351.7,625,0.58,0,7.66,0.52,34,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,830,283,26,1,91.6,0.37,1,0.7,195.7,358,0.33,0,N/A,N/A,19,0.83,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,831,283,26,2,140.3,0.468,0.996,0.05,17.5,358,0.33,0,N/A,N/A,19,0.83,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
1,832,283,34,1,161.7,0.339,0.989,0.05,24.7,300,0.28,0,15.01,0.77,16,1,4/16/2024,T002604,3,80,DOP27 W3 Organoids T002604,27,Default Group,#999999,20.3.2024,0
