Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,1333,11,787.72,1,0.1,0.51,0.13,102.48,N/A,N/A,4/17/2024,T002604,11,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1334,11,890.2,1,0.1,0.51,0.13,N/A,N/A,N/A,4/17/2024,T002604,11,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1335,13,0.65,152,0.35,0.52,0.58,N/A,51.24,1.14,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1336,13,5.83,291,0.68,1.18,0.61,3.1,73.54,1.44,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1337,13,8.93,272,0.63,1.06,0.55,16.57,57.81,1.79,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1338,13,25.5,365,0.85,1.28,0.62,4.93,79.06,1.94,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1339,13,30.43,199,0.46,0.74,0.6,5.66,53.53,1,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1340,13,36.09,236,0.55,0.95,0.6,3.53,64,0.96,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1341,13,39.62,164,0.38,0.61,0.58,6.9,48.49,0.61,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1342,13,46.52,177,0.41,0.65,0.57,3.44,63.75,1.18,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1343,13,49.96,255,0.59,1.03,0.55,3.96,62.47,1.72,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1344,13,53.92,177,0.41,0.68,0.57,3.8,52.86,1.19,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1345,13,57.72,207,0.48,0.71,0.62,4.7,54.34,1.14,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1346,13,62.42,170,0.4,0.53,0.58,12.45,48.81,0.78,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1347,13,74.87,251,0.59,1.05,0.56,2.25,71.43,1.25,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1348,13,77.12,180,0.42,0.56,0.61,3.89,49.52,1.22,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1349,13,81.01,195,0.45,0.65,0.63,1.68,54.74,0.93,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1350,13,82.69,182,0.42,0.51,0.68,2.28,40.99,0.81,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1351,13,84.97,831,1.94,0.87,2.14,2.94,110.24,1.42,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1352,13,87.91,718,1.67,0.7,2.11,21.2,85.85,1.15,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1353,13,109.11,176,0.41,0.69,0.59,16.81,41.71,0.53,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1354,13,125.92,309,0.72,0.99,0.65,1.24,76.48,1.49,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1355,13,127.16,89,0.21,0.28,0.54,4.5,34.5,0.27,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1356,13,131.66,253,0.59,0.88,0.65,3.23,54.86,1.38,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1357,13,134.89,249,0.58,0.83,0.67,2.4,61.65,1.47,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1358,13,137.29,180,0.42,0.63,0.6,3.55,59.2,0.95,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1359,13,140.84,166,0.39,0.54,0.56,6.45,46.56,0.84,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1360,13,147.29,310,0.72,0.96,0.71,4.12,73.63,1.5,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1361,13,151.41,207,0.48,0.58,0.69,3.09,57.83,0.89,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1362,13,154.5,219,0.51,0.66,0.7,10.51,50.06,0.95,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1363,13,165.01,154,0.36,0.47,0.59,1.22,40.21,1.07,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1364,13,166.23,185,0.43,0.57,0.62,3.11,37.3,0.82,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1365,13,169.34,223,0.52,0.96,0.6,11.57,61.73,2.05,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1366,13,180.91,239,0.56,0.83,0.63,4.57,55.1,1.24,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1367,13,185.48,217,0.51,0.71,0.66,5.49,71.11,1.23,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1368,13,190.97,284,0.66,1.05,0.61,6.21,53.3,1.47,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1369,13,197.18,202,0.47,0.73,0.61,3.91,49.51,1.05,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1370,13,201.09,212,0.49,0.66,0.66,11.15,52.75,0.82,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1371,13,212.24,225,0.52,0.99,0.57,6.87,73.74,1.66,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1372,13,219.11,193,0.45,0.63,0.65,7.4,42.31,0.81,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1373,13,226.51,339,0.79,1.36,0.54,11.76,152.9,1.82,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1374,13,238.27,389,0.91,1.7,0.56,3.81,113.37,2.21,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1375,13,242.08,238,0.55,0.9,0.6,5.79,53.44,1.16,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1376,13,247.87,247,0.58,0.91,0.59,6.37,64.56,1.6,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1377,13,254.24,233,0.54,0.86,0.58,6.21,57.86,1.04,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1378,13,260.45,214,0.5,0.68,0.65,2.22,56.46,1.23,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1379,13,262.67,239,0.56,0.96,0.55,2.92,79.29,1.25,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1380,13,265.59,190,0.44,0.64,0.56,4.79,48.49,1.06,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1381,13,270.38,239,0.56,0.75,0.65,6.36,56.79,1.38,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1382,13,276.74,183,0.43,0.64,0.56,4.87,48.53,1.29,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1383,13,281.61,195,0.45,0.69,0.58,1.86,51.67,0.94,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1384,13,283.47,190,0.44,0.67,0.6,6.35,69.99,0.95,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1385,13,289.82,196,0.46,0.71,0.62,3.1,44.99,1.41,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1386,13,292.92,173,0.4,0.58,0.59,4.38,47.89,0.97,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1387,13,297.3,122,0.28,0.42,0.59,1.67,68.82,1.02,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1388,13,298.97,853,1.99,0.64,2.56,2.65,65.96,1.03,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1389,13,301.62,675,1.57,0.64,1.96,4.62,90.82,1.12,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1390,13,306.24,177,0.41,0.74,0.55,2.07,59.65,1.35,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1391,13,308.31,180,0.42,0.68,0.57,9.66,57.65,1.61,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1392,13,317.97,273,0.64,1.07,0.59,13.42,68.6,1.71,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1393,13,331.39,208,0.48,0.89,0.56,9.58,74.03,1.17,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1394,13,340.97,263,0.61,0.84,0.73,17.11,73.41,1.5,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1395,13,358.08,189,0.44,0.79,0.55,4.42,47.47,0.93,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1396,13,362.5,165,0.38,0.66,0.55,2.49,46.68,1.13,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1397,13,364.99,136,0.32,0.44,0.56,1.28,56.24,1.22,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1398,13,366.27,207,0.48,0.71,0.63,6.23,59.99,1.16,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1399,13,372.5,213,0.5,0.81,0.58,3.34,51.49,0.92,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1400,13,375.84,225,0.52,0.79,0.69,6.95,35.99,0.74,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1401,13,382.79,208,0.48,0.73,0.59,5.66,46.78,0.9,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1402,13,388.45,173,0.4,0.65,0.54,3.26,54.42,0.98,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1403,13,391.71,186,0.43,0.63,0.65,2.68,81.01,0.95,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1404,13,394.39,333,0.78,0.98,0.74,5.38,55.49,1.7,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1405,13,399.77,344,0.8,1.31,0.56,2.6,107.5,1.56,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1406,13,402.37,191,0.45,0.78,0.55,2.78,79.49,1.13,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1407,13,405.15,238,0.55,0.81,0.64,4.26,58.37,1.4,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1408,13,409.41,199,0.46,0.64,0.64,3.47,68.43,1.28,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1409,13,412.88,265,0.62,0.93,0.68,6.13,61.04,1.34,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1410,13,419.01,178,0.41,0.68,0.58,11.91,40.23,1.17,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1411,13,430.92,428,1,1.75,0.57,1.38,115.29,1.97,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1412,13,432.3,144,0.34,0.54,0.56,3.03,57.61,1.02,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1413,13,435.33,154,0.36,0.62,0.56,4.07,44.73,0.73,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1414,13,439.4,437,1.02,1.77,0.57,10.44,118.28,1.9,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1415,13,449.84,297,0.69,1.16,0.57,2.92,109.17,1.6,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1416,13,452.76,182,0.42,0.74,0.55,9.14,57.97,1.39,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1417,13,461.9,317,0.74,1.02,0.72,7.72,61.94,1.63,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1418,13,469.62,171,0.4,0.61,0.58,8.55,58.88,0.82,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1419,13,478.17,147,0.34,0.54,0.55,3.69,51.3,0.63,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1420,13,481.86,157,0.37,0.66,0.57,11.25,77.26,1.01,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1421,13,493.11,218,0.51,0.82,0.61,6.26,49.73,0.94,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1422,13,499.37,182,0.42,0.55,0.67,2.07,49.36,0.69,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1423,13,501.44,726,1.69,0.68,2.23,2.42,69.9,1.13,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1424,13,503.86,692,1.61,0.68,1.97,3.4,91.25,1.27,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1425,13,507.26,198,0.46,0.69,0.61,4.84,52.14,1.19,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1426,13,512.1,169,0.39,0.63,0.59,12.78,45.19,1.22,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1427,13,524.88,162,0.38,0.56,0.55,2.95,55.75,1.03,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1428,13,527.83,203,0.47,0.66,0.61,3.25,74.94,1.13,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1429,13,531.08,223,0.52,0.85,0.64,4.79,53,0.81,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1430,13,535.87,216,0.5,0.81,0.56,22.52,53.96,1.34,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1431,13,558.39,394,0.92,1.58,0.59,8.11,119.31,1.98,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1432,13,566.5,168,0.39,0.6,0.57,3.02,41.47,0.93,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1433,13,569.52,210,0.49,0.73,0.61,6.33,61.43,1.24,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1434,13,575.85,181,0.42,0.63,0.58,4.24,43.63,0.71,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1435,13,580.09,175,0.41,0.63,0.55,3.24,48.58,1.25,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1436,13,583.33,318,0.74,1.12,0.64,9.31,88.89,1.63,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1437,13,592.64,220,0.51,0.73,0.62,3.46,55.42,1.09,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1438,13,596.1,224,0.52,0.64,0.65,8.57,64.24,0.96,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1439,13,604.67,296,0.69,1.07,0.67,7.66,73.26,2.09,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1440,13,612.33,179,0.42,0.6,0.57,3.08,39.44,0.91,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1441,13,615.41,152,0.35,0.51,0.56,3.33,47.22,0.57,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1442,13,618.74,343,0.8,1.37,0.58,2.87,86.31,1.67,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1443,13,621.61,145,0.34,0.44,0.57,3.47,37.51,0.55,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1444,13,625.08,240,0.56,0.73,0.69,7.63,52.04,0.98,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1445,13,632.71,223,0.52,0.86,0.61,5.12,69.69,1.5,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1446,13,637.83,278,0.65,1.15,0.55,5.35,77.77,1.44,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1447,13,643.18,243,0.57,0.89,0.59,4.43,69.87,1.56,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1448,13,647.61,203,0.47,0.72,0.62,5.17,50.31,1.16,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1449,13,652.78,228,0.53,0.92,0.58,3.18,101.72,1.27,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1450,13,655.96,735,1.71,0.83,1.98,5.08,95.96,1.26,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1451,13,661.04,264,0.62,1.09,0.55,3.85,71.95,1.69,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1452,13,664.89,187,0.44,0.71,0.55,3.8,62.88,1.03,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1453,13,668.69,171,0.4,0.63,0.59,2.81,52.25,1.04,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1454,13,671.5,186,0.43,0.7,0.58,11.09,54.57,1.13,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1455,13,682.59,181,0.42,0.73,0.58,5.26,54.86,1.23,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1456,13,687.85,123,0.29,0.4,0.59,1.16,49.3,0.73,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1457,13,689.01,205,0.48,0.76,0.6,3.83,73.68,1.36,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1458,13,692.84,271,0.63,0.88,0.73,5.5,60.15,1.4,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1459,13,698.34,199,0.46,0.79,0.6,7.83,49.29,0.64,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1460,13,706.17,304,0.71,1.16,0.59,1.85,86.91,1.94,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1461,13,708.02,193,0.45,0.61,0.61,8.82,72.71,0.95,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1462,13,716.84,197,0.46,0.76,0.56,4.07,51.74,1.12,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1463,13,720.91,242,0.56,1.05,0.56,2.54,72.99,1.73,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1464,13,723.45,180,0.42,0.61,0.62,5.23,60.01,0.88,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1465,13,728.68,212,0.49,0.78,0.68,4.38,51.69,0.86,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1466,13,733.06,333,0.78,1.27,0.64,9.9,90.27,1.72,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1467,13,742.96,206,0.48,0.64,0.6,6.34,46,0.94,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1468,13,749.3,206,0.48,0.8,0.58,5.79,58.77,1,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1469,13,755.09,226,0.53,0.94,0.55,3.81,81.1,1.75,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1470,13,758.9,179,0.42,0.6,0.55,1.64,48.79,1.25,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1471,13,760.54,180,0.42,0.67,0.61,8.68,51.36,0.82,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1472,13,769.22,204,0.48,0.65,0.63,3.32,46.97,1.22,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1473,13,772.54,214,0.5,0.89,0.57,2.7,70.52,1.41,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1474,13,775.24,174,0.41,0.63,0.57,5.15,68.3,1.1,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1475,13,780.39,268,0.62,0.74,0.77,6.34,50.28,1.36,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1476,13,786.73,192,0.45,0.64,0.61,1.19,60.95,1.25,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1477,13,787.92,116,0.27,0.34,0.55,2.16,44.32,0.46,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1478,13,790.08,164,0.38,0.52,0.62,2.28,53.41,1.01,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1479,13,792.36,813,1.9,0.68,2.46,2.32,74.25,1.17,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1480,13,794.68,586,1.37,0.67,1.69,20,81.5,1.21,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1481,13,814.68,185,0.43,0.72,0.6,7.01,43.53,0.99,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1482,13,821.69,202,0.47,0.73,0.59,14.25,53.15,0.8,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1483,13,835.94,215,0.5,0.83,0.56,5.34,54.01,1.2,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1484,13,841.28,178,0.41,0.8,0.54,3.52,79.95,1.73,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1485,13,844.8,202,0.47,0.78,0.58,9.35,57.51,0.95,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1486,13,854.15,171,0.4,0.59,0.58,10.74,50.83,0.76,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1487,13,864.89,204,0.48,0.7,0.63,10.95,48.92,1.16,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,1488,13,875.84,252,0.59,0.74,0.68,8.96,76.67,1.43,4/17/2024,T002604,13,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
