Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
Group,Instance,Instance,,Spikes per Burst,Spikes per Burst per Electrode,Burst Duration,Burst Peak Firing Rate,IBI,Mean Burst ISI,Burst ISI CV,Date,Wellplate ID,Well Number,Assay Run ID,Assay Tag,DIV,Well Group Name,Well Group Color,,Control
1,12766,72,19.77,12,0.75,0.49,1.1,3.49,49.71,0.73,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12767,72,23.26,17,1.06,0.8,1.29,3.46,45.18,0.89,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12768,72,26.72,10,0.62,0.56,1.02,2.97,55.93,0.92,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12769,72,29.69,10,0.62,0.54,1.15,1.54,57.17,0.72,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12770,72,31.23,8,0.5,0.51,1.01,1.42,44.86,0.67,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12771,72,32.65,20,1.25,1.06,1.17,11.53,55.91,1.3,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12772,72,44.18,30,1.88,1.49,1.29,3,50.64,0.75,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12773,72,47.18,11,0.69,0.55,1.01,11.92,58.8,0.48,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12774,72,59.1,16,1,0.98,1.04,7.85,65.61,0.87,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12775,72,66.95,17,1.06,0.86,1.16,5.37,51.27,0.89,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12776,72,72.32,27,1.69,1.41,1.07,18.59,52.61,1.06,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12777,72,90.91,13,0.81,0.67,1.15,2.44,56.41,0.68,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12778,72,93.35,7,0.44,0.31,1.07,1.28,45.4,0.99,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12779,72,94.63,36,2.25,2.05,1.2,3.59,56.38,0.87,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12780,72,98.22,12,0.75,0.69,1.06,5.76,47.01,0.65,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12781,72,103.98,15,0.94,0.76,1.12,13.7,55.22,0.8,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12782,72,117.68,34,2.12,2.21,1.02,1.77,60.76,0.99,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12783,72,119.45,8,0.5,0.43,1.02,2.04,54.91,1.01,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12784,72,121.49,20,1.25,1.08,1.16,2.21,56.43,0.98,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12785,72,123.7,9,0.56,0.39,1.06,3.03,43.37,0.75,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12786,72,126.73,17,1.06,0.86,1.21,2.66,45.85,0.78,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12787,72,129.39,18,1.12,0.86,1.21,1.81,47.82,0.79,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12788,72,131.2,2,0.12,0.29,1.07,1.05,1.7,0,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12789,72,132.25,33,2.06,1.75,1.13,7.27,57.62,1.22,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12790,72,139.52,12,0.75,0.72,1.09,7.1,45.49,1.21,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12791,72,146.62,26,1.62,1.42,1.15,7.12,55.78,0.72,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12792,72,153.74,12,0.75,0.67,1.12,2.42,58.8,0.84,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12793,72,156.16,20,1.25,1.04,1.19,7.49,51.21,0.81,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12794,72,163.65,13,0.81,0.72,1.1,4.73,55.75,0.89,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12795,72,168.38,10,0.62,0.42,1.07,2.64,42.02,1.02,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12796,72,171.02,24,1.5,1.39,1.12,8.64,63.88,0.98,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12797,72,179.66,24,1.5,1.46,1.05,3.37,57.12,0.82,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12798,72,183.03,14,0.88,0.81,1.02,1.92,61.65,0.94,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12799,72,184.95,24,1.5,1.43,1.09,12.88,60.86,1.42,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12800,72,197.83,33,2.06,1.97,1.08,1.18,63.07,0.77,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12801,72,199.01,7,0.44,0.44,1.06,5.78,59.56,0.48,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12802,72,204.79,17,1.06,1.01,1.01,4.11,67.19,0.94,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12803,72,208.9,12,0.75,0.76,1.03,1.77,49.64,1.4,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12804,72,210.67,27,1.69,1.64,1.08,2.09,62.36,1.07,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12805,72,212.76,9,0.56,0.35,1.01,6.88,40.3,0.98,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12806,72,219.64,22,1.38,1.16,1.12,5.08,56,1.02,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12807,72,224.72,13,0.81,0.71,1.11,2.79,47.69,0.82,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12808,72,227.51,12,0.75,0.62,1.06,1.92,51.27,1,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12809,72,229.43,21,1.31,1.25,1.21,6.71,55.08,0.78,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12810,72,236.14,14,0.88,0.8,1.15,5.62,51.12,0.84,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12811,72,241.76,17,1.06,0.91,1.16,4.11,50.71,1.19,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12812,72,245.87,14,0.88,0.76,1.05,1.06,51.41,1,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12813,72,246.93,9,0.56,0.35,1.05,2.57,31.74,1.08,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12814,72,249.5,13,0.81,0.68,1.06,6.04,47.42,0.99,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12815,72,255.54,15,0.94,0.79,1.08,2.61,57.94,0.9,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12816,72,258.15,20,1.25,0.91,1.41,2.07,48.45,1.08,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12817,72,260.22,17,1.06,0.79,1.26,10.09,43.47,1.1,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12818,72,270.31,16,1,0.74,1.22,5.69,49.42,0.82,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12819,72,276,17,1.06,1.13,1.05,8.36,73.85,1.01,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12820,72,284.36,13,0.81,0.66,1.1,3.22,37.34,1.46,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12821,72,287.58,21,1.31,1.34,1.03,4.24,56.53,0.9,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12822,72,291.82,29,1.81,1.5,1.19,4.05,51.89,0.97,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12823,72,295.87,13,0.81,0.71,1.12,1.95,44.53,0.98,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12824,72,297.82,13,0.81,0.6,1.23,1.7,48.02,1.06,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12825,72,299.52,12,0.75,0.53,1.26,1.63,30.22,1.2,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12826,72,301.15,13,0.81,0.7,1.24,1.91,50.74,1.04,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12827,72,303.06,21,1.31,1.11,1.31,1.68,50.07,0.8,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12828,72,304.74,11,0.69,0.54,1.18,2.05,37.64,1.05,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12829,72,306.79,14,0.88,0.67,1.25,2.12,46.13,1.26,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12830,72,308.91,17,1.06,0.81,1.17,11.65,50.06,1.26,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12831,72,320.56,13,0.81,0.67,1.05,3.32,54.8,0.96,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12832,72,323.88,8,0.5,0.42,1.02,1.1,50.5,1.08,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12833,72,324.98,13,0.81,0.71,1.1,8.04,45.38,0.99,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12834,72,333.02,18,1.12,0.83,1.38,2.68,49.62,0.96,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12835,72,335.7,34,2.12,2.07,1.09,1.16,62.92,0.91,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12836,72,336.86,6,0.38,0.22,1.02,5.57,25.8,0.91,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12837,72,342.43,15,0.94,0.66,1.29,7.01,42.85,1,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12838,72,349.44,18,1.12,0.84,1.34,7.55,42.12,0.73,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12839,72,356.99,32,2,1.76,1.16,5.83,55.28,1.14,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12840,72,362.82,16,1,0.81,1.21,6.03,48.56,1.1,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12841,72,368.85,8,0.5,0.41,1.13,1.1,41.72,0.78,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12842,72,369.95,9,0.56,0.37,1.18,1.49,36.1,1.26,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12843,72,371.44,54,3.38,2.95,1.21,2.1,53.83,1,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12844,72,373.54,7,0.44,0.39,1.03,2.9,54.5,0.55,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12845,72,376.44,15,0.94,0.65,1.2,8.68,41.58,0.7,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12846,72,385.12,13,0.81,0.8,1.03,2.99,61.76,0.9,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12847,72,388.11,25,1.56,1.4,1.14,4.37,56.42,0.98,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12848,72,392.48,39,2.44,2.52,1.02,7.12,67.86,0.88,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12849,72,399.6,13,0.81,0.62,1.17,3.55,42.5,0.85,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12850,72,403.15,20,1.25,0.81,1.44,3.33,33.74,1.35,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12851,72,406.48,9,0.56,0.39,1.02,5.89,45.06,0.85,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12852,72,412.37,23,1.44,1.21,1.22,1.24,54.35,0.8,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12853,72,413.61,7,0.44,0.32,1.14,3.66,46.78,0.81,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12854,72,417.27,11,0.69,0.75,1.03,2.06,58.76,1.04,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12855,72,419.33,12,0.75,0.58,1.04,4.65,43.49,0.99,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12856,72,423.98,20,1.25,0.86,1.28,2.36,50.26,0.82,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12857,72,426.34,9,0.56,0.42,1.07,7.45,54.93,0.94,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12858,72,433.79,13,0.81,0.62,1.08,2.75,51.13,1.17,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12859,72,436.54,25,1.56,1.55,1.02,3.76,59.41,1.15,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12860,72,440.3,32,2,1.71,1.2,1.66,52.48,1.01,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12861,72,441.96,10,0.62,0.42,1.14,9.78,35.73,1.07,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12862,72,451.74,15,0.94,0.91,1.19,9.81,54.23,0.84,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12863,72,461.55,20,1.25,1.24,1.01,5.09,58.87,0.7,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12864,72,466.64,13,0.81,0.75,1.06,1.44,61.54,1,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12865,72,468.08,8,0.5,0.44,1.04,1.51,44.47,0.8,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12866,72,469.59,19,1.19,0.92,1.33,3.9,42.27,0.86,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12867,72,473.49,13,0.81,0.77,1.07,2.38,54.5,0.79,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12868,72,475.87,26,1.62,1.39,1.2,2.01,54.77,0.94,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12869,72,477.88,10,0.62,0.42,1.1,4.59,38.97,0.61,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12870,72,482.47,12,0.75,0.66,1.05,2.74,53.69,0.79,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12871,72,485.21,15,0.94,0.8,1.08,1.92,53.62,1.18,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12872,72,487.13,13,0.81,0.67,1.13,3.14,56.09,0.83,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12873,72,490.27,15,0.94,0.64,1.26,6.61,46.28,0.92,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12874,72,496.88,13,0.81,0.44,1.25,1.5,37.81,0.9,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12875,72,498.38,19,1.19,0.83,1.4,1.62,40.25,0.93,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12876,72,500,10,0.62,0.39,1.32,5.92,32.81,0.79,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12877,72,505.92,15,0.94,0.78,1.11,2.86,49.91,1.02,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12878,72,508.78,9,0.56,0.48,1.01,2.03,41.29,1.04,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12879,72,510.81,13,0.81,0.68,1.16,2.59,46.99,0.93,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12880,72,513.4,20,1.25,0.95,1.09,5.6,49.06,0.92,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12881,72,519,11,0.69,0.52,1.04,2.17,43.05,1.04,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12882,72,521.17,13,0.81,0.65,1.05,2.98,58.41,1.03,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12883,72,524.15,28,1.75,1.31,1.37,2.67,47.18,0.86,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12884,72,526.82,9,0.56,0.37,1.11,1.07,31.69,1.26,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12885,72,527.89,12,0.75,0.51,1.15,1.17,45.97,0.92,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12886,72,529.06,11,0.69,0.37,1.1,1.93,34.69,0.93,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12887,72,530.99,23,1.44,1.36,1.04,3.44,61.66,0.73,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12888,72,534.43,21,1.31,1.07,1.3,2.86,52.36,0.98,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12889,72,537.29,14,0.88,0.66,1.12,2.78,53.69,1.13,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12890,72,540.07,16,1,1.09,1.02,6.33,67.16,1.04,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12891,72,546.4,23,1.44,1.11,1.3,6.34,45.4,0.96,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12892,72,552.74,12,0.75,0.72,1.09,3.56,54.53,0.81,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12893,72,556.3,12,0.75,0.4,1.04,1.59,42.43,1.04,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12894,72,557.89,23,1.44,1.21,1.1,2.28,52.51,1.09,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12895,72,560.17,15,0.94,0.75,1.15,7,46.5,0.85,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12896,72,567.17,18,1.12,1.1,1.14,3.79,60.84,0.81,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12897,72,570.96,16,1,0.9,1.1,7.48,54.79,1.04,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12898,72,578.44,12,0.75,0.59,1.12,2.44,53.79,0.79,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12899,72,580.88,22,1.38,1.11,1.18,1.84,53.98,0.91,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12900,72,582.72,12,0.75,0.45,1.08,3.18,40.21,1.15,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12901,72,585.9,12,0.75,0.7,1.16,5.95,61.64,0.96,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12902,72,591.85,15,0.94,0.87,1.19,4.62,74.38,0.98,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12903,72,596.47,14,0.88,0.76,1.07,1.36,54.77,0.75,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12904,72,597.83,11,0.69,0.58,1.09,1.9,45.32,0.74,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12905,72,599.73,12,0.75,0.63,1.03,2.2,55.69,0.92,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12906,72,601.93,39,2.44,1.78,1.32,4.35,47.23,0.81,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12907,72,606.28,13,0.81,0.59,1.15,2.41,46.44,1.14,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12908,72,608.69,16,1,0.8,1.23,1.34,46.13,0.95,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12909,72,610.03,9,0.56,0.42,1.08,8.97,50.9,1.14,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12910,72,619,27,1.69,1.56,1.07,5.42,55.12,0.97,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12911,72,624.42,10,0.62,0.55,1.07,1.5,57.71,0.86,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12912,72,625.92,17,1.06,0.81,1.18,4.52,44.1,0.9,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12913,72,630.44,15,0.94,0.82,1.04,5.83,54.14,0.73,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12914,72,636.27,25,1.56,1.45,1.06,2.58,61.62,0.85,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12915,72,638.85,15,0.94,0.85,1.02,5.58,55.22,0.91,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12916,72,644.43,34,2.12,2.09,1.08,10.14,57.36,0.91,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12917,72,654.57,12,0.75,0.69,1.05,1.74,54.74,0.76,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12918,72,656.31,26,1.62,1.51,1.08,8.13,60.27,0.67,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12919,72,664.44,7,0.44,0.33,1.07,1.36,24.43,1.18,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12920,72,665.8,48,3,2.89,1.13,8.5,59.5,1.13,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12921,72,674.3,9,0.56,0.42,1.14,1.6,49.37,1.55,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
1,12922,72,675.9,24,1.5,1.38,1.21,4.77,54.38,0.72,5/1/2024,M05368,6,56,DOP7 W3 Organoids M05368,7,Default Group,#999999,24.4.2024,0
