Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,1110,17,89.26,282,0.56,0.9,0.61,5.41,58.81,1.44,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1111,17,94.67,364,0.72,0.96,0.75,4.52,51.56,1.09,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1112,17,99.19,401,0.79,0.94,0.84,4.94,71.91,1.53,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1113,17,104.13,263,0.52,0.7,0.72,11.01,66.69,0.99,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1114,17,115.14,285,0.56,0.7,0.74,4.04,48.1,0.86,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1115,17,119.18,762,1.5,1.99,0.8,3.85,147.77,1.88,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1116,17,123.03,279,0.55,0.9,0.62,9.04,65.05,1.35,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1117,17,132.07,372,0.73,0.89,0.79,7.9,54.48,1.18,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1118,17,139.97,473,0.93,1.62,0.63,18.24,125.87,2,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1119,17,158.21,306,0.6,0.75,0.74,4.1,61.06,1.35,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1120,17,162.31,253,0.5,0.69,0.67,3.36,54.69,0.98,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1121,17,165.67,508,1,1.18,0.84,12.01,84.21,1.52,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1122,17,177.68,315,0.62,0.68,0.82,8.97,55.27,0.81,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1123,17,186.65,263,0.52,0.71,0.64,4.46,88.65,1.62,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1124,17,191.11,223,0.44,0.61,0.66,1.84,55.11,0.85,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1125,17,192.95,296,0.58,0.77,0.74,2.64,53.73,0.99,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1126,17,195.59,201,0.4,0.51,0.63,5.81,77.5,1.31,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1127,17,201.4,230,0.45,0.65,0.61,1.94,51.39,1.08,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1128,17,203.34,355,0.7,0.84,0.76,7.39,60.66,0.94,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1129,17,210.73,248,0.49,0.73,0.63,5.85,55.6,1.23,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1130,17,216.58,379,0.75,0.78,0.92,9.21,60.75,1.21,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1131,17,225.79,419,0.83,1.19,0.73,8.81,58.59,1.25,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1132,17,234.6,301,0.59,0.74,0.73,6.34,59.34,0.97,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1133,17,240.94,347,0.68,0.84,0.8,7.11,80.62,1.03,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1134,17,248.05,345,0.68,0.87,0.73,8.55,74.42,1.31,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1135,17,256.6,165,0.33,0.41,0.61,1.25,45.51,0.55,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1136,17,257.85,315,0.62,0.79,0.71,1.29,76.46,1.05,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1137,17,259.14,154,0.3,0.34,0.63,8.36,28.23,0.57,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1138,17,267.5,282,0.56,0.7,0.7,12.85,54.85,1.03,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1139,17,280.35,476,0.94,0.9,1.05,2.7,56.8,1.05,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1140,17,283.05,265,0.52,0.76,0.63,7.57,55.67,1.1,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1141,17,290.62,430,0.85,1.39,0.61,4.04,103.86,2.11,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1142,17,294.66,389,0.77,0.88,0.86,2.26,59.71,1.08,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1143,17,296.92,363,0.72,1.05,0.71,14.18,78.58,1.44,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1144,17,311.1,586,1.16,1.24,0.91,3.41,77.8,1.62,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1145,17,314.51,236,0.47,0.59,0.68,4.28,51.76,0.94,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1146,17,318.79,363,0.72,0.82,0.77,8.4,57.33,0.81,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1147,17,327.19,220,0.43,0.66,0.65,4.22,41.28,0.92,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1148,17,331.41,548,1.08,1.25,0.92,1.64,70.54,1.44,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1149,17,333.05,160,0.32,0.45,0.66,6.95,46.15,0.65,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1150,17,340,221,0.44,0.6,0.65,4.26,59.01,0.99,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1151,17,344.26,429,0.85,1.26,0.69,6.34,76.63,1.43,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1152,17,350.6,251,0.5,0.63,0.67,7.51,44.11,1.32,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1153,17,358.11,460,0.91,0.85,1.01,3.69,67.98,1.21,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1154,17,361.8,246,0.49,0.67,0.66,4.47,55.96,0.96,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1155,17,366.27,301,0.59,0.86,0.69,2.79,53.89,1.43,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1156,17,369.06,232,0.46,0.61,0.7,3.37,53.06,0.88,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1157,17,372.43,317,0.63,0.88,0.79,4.53,58.9,0.97,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1158,17,376.96,317,0.63,0.99,0.63,9.94,126.49,1.29,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1159,17,386.9,309,0.61,0.72,0.76,6.36,59.78,0.94,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1160,17,393.26,302,0.6,0.72,0.79,5.25,53.68,0.76,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1161,17,398.51,286,0.56,0.85,0.67,2.97,80.19,1.14,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1162,17,401.48,372,0.73,1.09,0.72,4.03,68.34,1.17,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1163,17,405.51,348,0.69,0.95,0.67,6.07,85.96,1.7,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1164,17,411.58,376,0.74,0.91,0.8,6.1,59.41,1.22,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1165,17,417.68,401,0.79,1.29,0.65,5.65,87.15,1.46,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1166,17,423.33,216,0.43,0.59,0.64,4.26,71.15,1.05,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1167,17,427.59,288,0.57,0.74,0.74,6.85,61.4,0.97,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1168,17,434.44,448,0.88,1.05,0.87,10,66.91,0.87,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1169,17,444.44,394,0.78,0.97,0.78,1.88,72.5,1.59,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1170,17,446.32,188,0.37,0.54,0.62,7.15,47.56,0.96,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1171,17,453.47,312,0.62,0.73,0.79,10.23,51.85,1.14,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1172,17,463.7,385,0.76,0.94,0.82,8.44,55.66,1.07,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1173,17,472.14,311,0.61,0.91,0.7,6.33,70.84,1.29,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1174,17,478.47,342,0.67,0.96,0.74,7.19,74.99,1.11,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1175,17,485.66,591,1.17,1.39,0.8,5.37,104.8,1.76,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1176,17,491.03,314,0.62,0.86,0.68,1.58,55.57,1.36,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1177,17,492.61,230,0.45,0.62,0.63,6.09,59.43,1,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1178,17,498.7,305,0.6,0.85,0.64,3.44,58.9,0.97,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1179,17,502.14,286,0.56,0.65,0.78,8.31,64.75,1.11,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1180,17,510.45,570,1.12,1.51,0.72,7.05,88.38,1.82,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1181,17,517.5,410,0.81,1.27,0.64,4.99,97.22,1.67,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1182,17,522.49,306,0.6,0.8,0.71,5.47,69.5,1.07,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1183,17,527.96,533,1.05,1.42,0.75,3.8,71.66,1.61,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1184,17,531.76,260,0.51,0.62,0.68,3.12,57.48,1.3,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1185,17,534.88,372,0.73,1.1,0.64,8.9,63.58,1.59,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1186,17,543.78,396,0.78,0.82,0.92,2.87,76.44,1.53,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1187,17,546.65,183,0.36,0.45,0.64,1.18,49.18,0.81,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1188,17,547.83,195,0.38,0.41,0.69,1.48,49.09,0.79,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1189,17,549.31,317,0.63,0.84,0.72,6.64,83.75,1.35,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1190,17,555.95,302,0.6,1.03,0.63,12.35,69.73,1.67,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1191,17,568.3,349,0.69,1.13,0.61,5.86,72.83,1.47,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1192,17,574.16,491,0.97,1.38,0.68,12.98,84.35,1.54,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1193,17,587.14,534,1.05,0.95,1.08,8.49,59.2,1.43,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1194,17,595.63,346,0.68,0.89,0.73,4.67,63.65,1.5,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1195,17,600.3,148,0.29,0.36,0.66,1.03,42.88,0.83,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1196,17,601.33,270,0.53,0.66,0.7,7.21,55.69,1.01,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1197,17,608.54,376,0.74,0.8,0.91,5.8,58,1.24,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1198,17,614.34,320,0.63,0.84,0.67,2.45,66.34,1.18,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1199,17,616.79,256,0.5,0.87,0.62,10.46,74.29,1.02,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1200,17,627.25,346,0.68,0.68,0.88,4.83,48.14,0.83,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1201,17,632.08,162,0.32,0.41,0.65,1.23,60.54,1.02,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1202,17,633.31,287,0.57,0.73,0.73,1.46,56.28,1.14,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1203,17,634.77,264,0.52,0.69,0.69,5.94,48.68,0.93,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1204,17,640.71,253,0.5,0.67,0.68,4.73,57.79,0.99,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1205,17,645.44,234,0.46,0.56,0.7,7.33,38,1.03,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1206,17,652.77,380,0.75,0.86,0.8,7.76,73.68,1.33,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1207,17,660.53,350,0.69,1.15,0.62,3.07,79.21,1.63,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1208,17,663.6,463,0.91,1.24,0.75,1.08,75.36,1.52,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1209,17,664.68,141,0.28,0.29,0.67,4.3,67.19,0.71,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1210,17,668.98,253,0.5,0.61,0.73,1.42,48.14,0.79,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1211,17,670.4,157,0.31,0.44,0.61,5.52,38.68,1.06,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1212,17,675.92,423,0.83,0.92,0.86,5.4,98.74,1.52,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1213,17,681.32,376,0.74,0.94,0.77,1.59,68.06,1.27,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1214,17,682.91,208,0.41,0.49,0.74,2.75,45.27,0.82,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1215,17,685.66,309,0.61,0.71,0.74,8.33,52.61,0.74,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1216,17,693.99,261,0.51,0.69,0.64,5.97,55.81,1.56,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1217,17,699.96,421,0.83,1.1,0.78,9.64,90.28,1.48,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1218,17,709.6,382,0.75,1.09,0.71,1.45,81.56,1.39,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1219,17,711.05,201,0.4,0.55,0.64,5.68,44.82,1.12,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1220,17,716.73,350,0.69,0.96,0.74,9.64,63.31,1.31,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1221,17,726.37,433,0.85,1.45,0.65,4.57,103.79,1.85,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1222,17,730.94,165,0.33,0.46,0.72,1.66,48.02,0.65,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1223,17,732.6,1016,2,2.73,0.76,6.22,191.36,2.33,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1224,17,738.82,441,0.87,1.23,0.75,1.71,77.56,1.74,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1225,17,740.53,196,0.39,0.5,0.63,7.27,86.11,1.53,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1226,17,747.8,383,0.76,1.01,0.77,10.79,67.9,1.24,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1227,17,758.59,231,0.46,0.52,0.7,4.75,56.57,1.01,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1228,17,763.34,621,1.22,1.64,0.78,1.04,106.48,1.99,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1229,17,764.38,84,0.17,0.24,0.68,4.57,35.86,0.63,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1230,17,768.95,249,0.49,0.62,0.71,2.75,83.31,0.83,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1231,17,771.7,211,0.42,0.55,0.64,3.49,52.27,1.12,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1232,17,775.19,146,0.29,0.42,0.62,2.08,45.03,0.77,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1233,17,777.27,325,0.64,0.76,0.79,3.28,51.8,0.92,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1234,17,780.55,187,0.37,0.5,0.64,3.25,48.35,0.95,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1235,17,783.8,353,0.7,0.98,0.69,5.07,93.19,1.7,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1236,17,788.87,335,0.66,0.78,0.82,3.41,53.58,0.91,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1237,17,792.28,239,0.47,0.73,0.63,4.66,55.58,0.97,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1238,17,796.94,397,0.78,0.88,0.86,8.26,61.82,1.28,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1239,17,805.2,395,0.78,1.03,0.76,8.05,62.3,1.02,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1240,17,813.25,322,0.64,0.75,0.77,6.33,67.36,1.41,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1241,17,819.58,312,0.62,0.9,0.68,1.47,67.73,1.29,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1242,17,821.05,146,0.29,0.34,0.62,3.84,33.46,0.4,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1243,17,824.89,144,0.28,0.38,0.72,1.37,41.29,0.74,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1244,17,826.26,399,0.79,1.01,0.76,4.36,52.06,1.39,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1245,17,830.62,250,0.49,0.64,0.71,2.95,62.26,1.07,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1246,17,833.57,236,0.47,0.68,0.63,6.42,52.88,1.11,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1247,17,839.99,386,0.76,0.97,0.73,4.9,76.93,1.34,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1248,17,844.89,203,0.4,0.58,0.64,4.74,45.71,1.16,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1249,17,849.63,257,0.51,0.74,0.69,2.24,57.11,1.07,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1250,17,851.87,308,0.61,0.71,0.76,9.4,53.53,1.05,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1251,17,861.27,307,0.61,0.87,0.71,2.46,95.1,1.5,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1252,17,863.73,180,0.36,0.48,0.64,2.15,57.28,0.82,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1253,17,865.88,351,0.69,0.96,0.67,11.85,64.66,1.04,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1254,17,877.73,318,0.63,0.83,0.65,1.87,50.41,1.43,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1255,17,879.6,264,0.52,0.63,0.72,4.94,48.55,0.94,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1256,17,884.54,297,0.59,0.75,0.76,4.91,57.46,0.99,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1257,17,889.45,435,0.86,0.8,1,6.84,62.42,1.34,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1258,17,896.29,419,0.83,0.89,0.92,N/A,77.63,1.12,5/22/2024,M04632,5,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1259,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5/22/2024,M04632,6,169,DOP28 W3 Organoids M04632,28,Default Group,#999999,24.4.2024,0
1,1260,19,22.98,938,0.92,1.47,0.61,N/A,99.59,2.03,5/22/2024,M05368,1,172,DOP28 W3 Organoids M05368,28,Default Group,#999999,24.4.2024,0
1,1261,19,37.06,788,0.77,1.04,0.79,25.83,64.49,1.83,5/22/2024,M05368,1,172,DOP28 W3 Organoids M05368,28,Default Group,#999999,24.4.2024,0
1,1262,19,62.89,516,0.51,0.69,0.67,5.14,56.23,1.46,5/22/2024,M05368,1,172,DOP28 W3 Organoids M05368,28,Default Group,#999999,24.4.2024,0
1,1263,19,68.03,495,0.49,0.76,0.62,3.34,46.93,1.57,5/22/2024,M05368,1,172,DOP28 W3 Organoids M05368,28,Default Group,#999999,24.4.2024,0
1,1264,19,71.37,607,0.6,0.93,0.64,7.52,65.84,1.79,5/22/2024,M05368,1,172,DOP28 W3 Organoids M05368,28,Default Group,#999999,24.4.2024,0
1,1265,19,78.89,469,0.46,0.7,0.62,5.49,44.17,1.3,5/22/2024,M05368,1,172,DOP28 W3 Organoids M05368,28,Default Group,#999999,24.4.2024,0
1,1266,19,84.38,1033,1.01,1.66,0.62,38.66,108.62,2.08,5/22/2024,M05368,1,172,DOP28 W3 Organoids M05368,28,Default Group,#999999,24.4.2024,0
1,1267,19,123.04,585,0.57,0.81,0.71,15.09,51.95,1.7,5/22/2024,M05368,1,172,DOP28 W3 Organoids M05368,28,Default Group,#999999,24.4.2024,0
